cycle,movement_count,squares_moves,crosses_moves,stable,stop_reason,squares_centroid_row,squares_centroid_column,crosses_centroid_row,crosses_centroid_column,centroid_distance,squares_dispersion,crosses_dispersion,same_group_adjacent_pairs,mixed_adjacent_pairs,squares_edge_count,crosses_edge_count,squares_corner_count,crosses_corner_count,squares_mean_center_distance,crosses_mean_center_distance,checkerboard_alignment,mixed_nearest_neighbor_count,mean_nearest_same_distance,mean_nearest_other_distance
55,8,5,3,False,running,6.5,7.0,5.0,3.8333333333333335,3.5039660069381062,0.9574271077563381,4.297932319409209,11,4,2,6,0,3,3.266142555131825,4.333424902785691,0.5,5,2.0833333333333335,2.8504611393721375
56,6,3,3,False,running,6.833333333333333,6.833333333333333,4.833333333333333,3.8333333333333335,3.6055512754639887,0.9718253158075502,4.390646624106497,11,4,2,6,0,3,3.3483552352300516,4.415637582883917,0.6666666666666666,5,2.1666666666666665,2.8929846552018685
57,4,2,2,False,running,7.166666666666667,6.166666666666667,4.833333333333333,3.8333333333333335,3.2998316455372225,0.9718253158075502,4.503085362035431,11,3,2,6,0,4,3.2051481900274488,4.523735055348004,0.5,4,2.25,2.9619440236229404
58,6,3,3,False,running,7.166666666666667,5.166666666666667,4.166666666666667,4.0,3.218867985971328,0.9718253158075502,4.374801582802229,11,1,2,6,0,3,2.8231757916607196,4.378817010618893,0.5833333333333334,2,2.0,3.1645836588599146
59,5,2,3,False,running,7.166666666666667,4.833333333333333,3.8333333333333335,4.0,3.435921354681384,0.9718253158075502,4.2196629670573875,12,0,2,5,0,3,2.7777836838275167,4.242640687119285,0.5833333333333334,1,1.9023689270621826,3.462547766099989
60,7,4,3,False,running,6.833333333333333,4.0,3.5,4.0,3.333333333333333,1.0671873729054748,4.193248541803041,10,0,1,6,0,3,2.5420814234320006,4.288032794952488,0.5,1,1.9166666666666667,3.65728904050542
61,2,1,1,False,running,6.833333333333333,3.8333333333333335,3.3333333333333335,4.0,3.503966006938106,0.9718253158075502,4.109609335312651,11,0,1,6,0,3,2.5420814234320006,4.242640687119285,0.5,2,2.0833333333333335,3.626823508436084
62,3,2,1,False,running,6.166666666666667,3.8333333333333335,3.1666666666666665,4.0,3.004626062886658,0.9718253158075502,4.058598553961973,11,0,0,6,0,3,1.9092817481889355,4.242640687119285,0.5833333333333334,2,2.0833333333333335,3.5041799355275605
63,5,2,3,False,running,5.833333333333333,3.1666666666666665,3.1666666666666665,4.166666666666667,2.848001248439177,0.9718253158075502,4.156654637779975,11,0,0,6,0,3,1.9702761132933118,4.333424902785691,0.6666666666666666,2,1.9166666666666667,3.4171428347631214
64,5,2,3,False,running,6.0,2.5,3.5,4.5,3.2015621187164243,0.9574271077563381,4.377975178854566,12,1,0,6,0,3,2.603075788536377,4.46102969071712,0.5833333333333334,1,1.75,3.4142076225398097
65,2,0,2,False,running,6.0,2.5,3.5,4.666666666666667,3.308238873546535,0.9574271077563381,4.4503433076062295,12,1,0,6,0,3,2.603075788536377,4.543242370815347,0.6666666666666666,1,1.9166666666666667,3.4840178175257783
66,3,0,3,False,running,6.0,2.5,3.8333333333333335,4.833333333333333,3.184162195757133,0.9574271077563381,4.503085362035431,11,1,0,6,0,4,2.603075788536377,4.523735055348004,0.5833333333333334,1,2.25,3.4684240025300337
67,1,0,1,False,running,6.0,2.5,3.8333333333333335,5.0,3.3082388735465345,0.9574271077563381,4.4503433076062295,11,1,0,6,0,4,2.603075788536377,4.478342947514801,0.5,1,2.4166666666666665,3.478682804664839
68,1,0,1,False,running,6.0,2.5,3.8333333333333335,5.166666666666667,3.435921354681384,0.9574271077563381,4.428443418528808,11,1,0,6,0,4,2.603075788536377,4.478342947514801,0.5833333333333334,1,2.5,3.5077686654466653
69,0,0,0,True,stable_no_position_changes,6.0,2.5,3.8333333333333335,5.166666666666667,3.435921354681384,0.9574271077563381,4.428443418528808,11,1,0,6,0,4,2.603075788536377,4.478342947514801,0.5833333333333334,1,2.5,3.5077686654466653
