cycle,movement_count,squares_moves,crosses_moves,stable,stop_reason,squares_centroid_row,squares_centroid_column,crosses_centroid_row,crosses_centroid_column,centroid_distance,squares_dispersion,crosses_dispersion,same_group_adjacent_pairs,mixed_adjacent_pairs,squares_edge_count,crosses_edge_count,squares_corner_count,crosses_corner_count,squares_mean_center_distance,crosses_mean_center_distance,checkerboard_alignment,mixed_nearest_neighbor_count,mean_nearest_same_distance,mean_nearest_other_distance
42,3,2,1,False,running,2.8333333333333335,5.5,2.6666666666666665,7.5,2.0069324297987157,2.8382310609877335,2.1147629234082532,11,8,3,4,1,1,3.284209775350002,4.071837850024315,0.5833333333333334,9,1.87975700215232,1.740529126447723
43,3,2,1,False,running,3.0,5.833333333333333,2.8333333333333335,7.666666666666667,1.8408935028645441,2.793842435706702,2.455153310442706,11,8,3,5,0,2,3.398501822442326,4.30754011041983,0.5,9,1.8694982000175149,1.6571957931143897
44,1,1,0,False,running,3.1666666666666665,6.0,2.8333333333333335,7.666666666666667,1.699673171197595,3.0776975521032313,2.455153310442706,11,9,4,5,0,2,3.62944960345877,4.30754011041983,0.5,9,1.9126277291969875,1.4511844635310913
45,2,1,1,False,running,3.1666666666666665,6.166666666666667,2.6666666666666665,7.666666666666667,1.5811388300841898,3.1534813214040835,2.1081851067789197,11,9,4,5,1,1,3.7375470759228566,4.199442637955744,0.6666666666666666,9,1.8190355937288494,1.4511844635310913
46,3,2,1,False,running,3.0,6.333333333333333,2.5,7.666666666666667,1.424000624219589,2.6874192494328497,1.7716909687891083,11,9,4,5,0,1,3.5472369233605434,4.117229957857518,0.5833333333333334,9,1.5690355937288494,1.367851130197758
47,2,1,1,False,running,3.0,6.166666666666667,2.3333333333333335,7.5,1.4907119849998596,2.9107081994288304,1.4624940645653537,11,9,4,4,0,1,3.62944960345877,3.9075004918349237,0.5,9,1.5887079251871652,1.5887079251871652
48,3,2,1,False,running,2.8333333333333335,6.166666666666667,2.1666666666666665,7.333333333333333,1.3437096247164246,2.3687784005919825,1.3017082793177757,11,9,3,4,0,1,3.3162891423441,3.74610533738289,0.5833333333333334,9,1.4417135899788143,1.5053745918538317
49,3,2,1,False,running,2.8333333333333335,6.166666666666667,2.0,7.166666666666667,1.3017082793177759,1.8104634152000358,1.3437096247164249,11,10,2,4,0,1,2.8841701567650957,3.74610533738289,0.5833333333333334,10,1.358380256645481,1.2898923887182563
50,3,2,1,False,running,3.0,6.0,2.1666666666666665,7.0,1.3017082793177759,1.8257418583505538,1.7716909687891083,11,10,2,4,0,1,2.577102994163455,3.600433329233283,0.5833333333333334,10,1.49217619626748,1.1523689270621824
51,3,2,1,False,running,3.0,5.833333333333333,2.3333333333333335,6.833333333333333,1.201850425154663,1.9507833184532708,2.242270674512285,11,9,2,4,0,1,2.577102994163455,3.74610533738289,0.5,9,1.5690355937288494,1.2208567949894071
