cycle,movement_count,squares_moves,crosses_moves,stable,stop_reason,squares_centroid_row,squares_centroid_column,crosses_centroid_row,crosses_centroid_column,centroid_distance,squares_dispersion,crosses_dispersion,same_group_adjacent_pairs,mixed_adjacent_pairs,squares_edge_count,crosses_edge_count,squares_corner_count,crosses_corner_count,squares_mean_center_distance,crosses_mean_center_distance,checkerboard_alignment,mixed_nearest_neighbor_count,mean_nearest_same_distance,mean_nearest_other_distance
12,10,5,5,False,running,3.0,6.0,2.5,5.833333333333333,0.52704627669473,2.309401076758503,2.0138409955990952,6,5,2,2,0,1,3.090957419050332,2.818300423250394,0.8333333333333334,9,1.511296909509288,1.4363389981249826
13,10,5,5,False,running,2.8333333333333335,5.5,2.8333333333333335,5.666666666666667,0.16666666666666696,1.7480147469502525,1.6414763002993507,10,12,1,1,0,1,2.4393911176522756,2.163649358624235,0.5833333333333334,10,1.1720412585204982,1.1035533905932737
14,10,4,6,False,running,3.0,5.5,3.8333333333333335,5.166666666666667,0.8975274678557507,1.9790570145063195,1.986062547968831,6,12,1,1,0,0,2.375931789600895,1.8331623666037384,0.5833333333333334,10,1.358380256645481,1.0690355937288492
15,10,5,5,False,running,3.5,5.333333333333333,3.5,4.166666666666667,1.166666666666666,2.034425935955617,2.0138409955990957,8,12,1,1,0,0,2.1111936420638466,1.9733392060619221,0.75,11,1.4158920654095475,1.0833333333333333
16,11,6,5,False,running,3.3333333333333335,4.833333333333333,3.3333333333333335,3.5,1.333333333333333,2.242270674512285,2.266911751455907,9,11,1,1,0,0,2.351771270869688,2.560746773471785,0.8333333333333334,10,1.4225889843221229,1.0690355937288492
17,12,6,6,False,running,4.0,4.333333333333333,3.5,3.0,1.4240006242195882,2.494438257849294,2.9297326385411577,7,8,1,4,0,0,2.452051171186092,3.237126280906338,0.5833333333333334,9,1.5202200572599402,1.3041901283227404
18,10,6,4,False,running,4.0,3.6666666666666665,4.0,3.1666666666666665,0.5,2.9249881291307074,3.3374973990834644,4,6,2,4,0,1,3.032151294262816,3.428190396889148,0.5833333333333334,7,1.608380256645481,1.3732257220515895
19,10,6,4,False,running,4.333333333333333,3.5,3.8333333333333335,3.3333333333333335,0.5270462766947295,3.2871804872193366,2.7131367660166177,4,8,3,2,0,1,3.3006736109647807,2.611634049996411,0.5,11,1.7262313868432386,1.358380256645481
20,11,5,6,False,running,3.8333333333333335,3.8333333333333335,4.0,3.8333333333333335,0.16666666666666652,2.697735676039774,1.4624940645653537,6,8,2,0,0,0,2.572348514784383,1.5121843333413858,0.5833333333333334,8,1.6863389981249826,1.3928980535099054
21,9,4,5,False,running,4.0,3.8333333333333335,3.6666666666666665,4.833333333333333,1.0540925533894594,1.8633899812498247,1.6414763002993509,7,9,0,0,0,0,1.9092817481889355,1.7478865937369017,0.5,7,1.206559055384923,1.3244101855826809
22,12,6,6,False,running,3.8333333333333335,4.666666666666667,3.1666666666666665,5.166666666666667,0.8333333333333336,2.088327347690278,2.4381231397212986,9,3,1,1,0,0,1.9383176353304679,2.7518108894545943,0.5833333333333334,3,1.3387079251871652,1.7071067811865477
23,12,6,6,False,running,3.6666666666666665,5.333333333333333,3.1666666666666665,5.666666666666667,0.6009252125773319,2.472066162365221,3.2188679859713276,7,8,2,3,0,1,2.5904157350025607,3.573209717733466,0.5833333333333334,7,1.1666666666666667,1.3535533905932737
24,7,4,3,False,running,3.6666666666666665,5.5,3.5,5.666666666666667,0.23570226039551595,3.0776975521032313,3.9756201472921875,8,10,2,6,0,1,3.313245662491535,4.244834745788947,0.5,10,1.4023689270621826,1.1720412585204982
25,5,2,3,False,running,3.8333333333333335,5.666666666666667,3.8333333333333335,5.5,0.16666666666666696,3.1135902820449006,3.793268892247014,6,8,3,5,0,1,3.3742400275959112,3.8283180174811164,0.5833333333333334,9,1.6588428629341465,1.3244101855826809
26,7,4,3,False,running,4.166666666666667,5.333333333333333,3.6666666666666665,5.0,0.6009252125773318,3.419714088113865,4.149966532662911,5,8,4,5,0,2,3.428190396889148,4.204197117334816,0.5833333333333334,11,1.8001511908530612,1.240529126447723
27,6,3,3,False,running,3.8333333333333335,4.833333333333333,3.5,4.666666666666667,0.3726779962499648,3.5978388574871505,3.9756201472921875,6,8,3,4,1,1,3.5943400307202538,4.050707537037527,0.5833333333333334,11,1.6625703849682212,1.240529126447723
28,6,3,3,False,running,3.6666666666666665,4.5,3.6666666666666665,4.666666666666667,0.16666666666666696,3.387066905483596,4.0551750201988135,6,7,3,6,0,1,3.414877656050042,4.117229957857518,0.5833333333333334,10,1.6718143830650039,1.343534791239372
29,5,3,2,False,running,4.0,4.333333333333333,3.5,4.833333333333333,0.7071067811865476,3.636237371545238,3.92286743197994,6,8,4,6,0,1,3.634977659174384,4.026445742191112,0.6666666666666666,11,1.6827904422281617,1.2011844635310913
30,8,3,5,False,running,4.0,4.333333333333333,3.3333333333333335,5.0,0.9428090415820635,3.2998316455372216,3.2998316455372216,4,5,3,3,0,1,3.2976434052203616,3.3508201981770553,0.6666666666666666,8,1.7710925258225785,1.4417135899788143
31,9,5,4,False,running,3.6666666666666665,4.666666666666667,2.8333333333333335,4.666666666666667,0.833333333333333,2.9627314724385294,3.4681086744474685,4,7,2,4,0,2,2.937366562637836,3.4650109691541715,0.5833333333333334,9,1.5107491837076632,1.4910768522493474
32,7,4,3,False,running,3.5,4.833333333333333,3.0,5.166666666666667,0.6009252125773319,3.223179934302286,3.7155828016013257,4,8,3,4,0,2,3.263853038699757,3.9231027491060977,0.5833333333333334,10,1.481058252895446,1.117851130197758
33,8,4,4,False,running,3.3333333333333335,5.166666666666667,3.0,5.166666666666667,0.3333333333333335,3.2188679859713276,3.387066905483596,3,7,3,4,0,1,3.261388075752753,3.5817679791934993,0.5,10,1.67741585037433,1.235702260395516
34,12,6,6,False,running,3.5,4.333333333333333,4.333333333333333,3.8333333333333335,0.9718253158075496,2.91070819942883,3.2702361450580972,3,7,1,3,1,0,2.8997724140362693,3.218460930866554,0.6666666666666666,11,1.6477249195621126,1.2011844635310913
35,10,6,4,False,running,4.166666666666667,4.166666666666667,3.8333333333333335,4.0,0.3726779962499652,3.257470047615344,3.8908725099762504,2,6,2,5,0,2,3.2311209844003703,3.808810702013774,0.5833333333333334,10,2.140269875493963,1.3928980535099054
36,12,6,6,False,running,3.8333333333333335,4.5,4.0,5.0,0.5270462766947298,3.659083066683358,3.559026084010437,3,6,4,3,1,0,3.605187808612355,3.5684552383543937,0.6666666666666666,9,1.9667605132909616,1.3928980535099054
37,12,6,6,False,running,3.6666666666666665,4.666666666666667,4.333333333333333,5.833333333333333,1.3437096247164244,2.788866755113585,2.7131367660166177,4,8,0,2,0,0,2.896830210298912,2.8213635160190047,0.75,10,1.7627485370902456,1.304737854124365
38,12,6,6,False,running,4.333333333333333,5.5,5.333333333333333,6.333333333333333,1.3017082793177757,2.6087459737497545,2.4037008503093262,4,7,2,3,0,1,2.5856612556234886,2.630299400036195,0.75,9,1.5825587320762142,1.1868867239266072
39,12,6,6,False,running,5.0,5.833333333333333,5.666666666666667,6.833333333333333,1.2018504251546633,1.8633899812498247,1.4240006242195884,6,13,1,2,0,0,2.0603063655392204,2.7016643022423197,0.5,10,1.235702260395516,1.0690355937288492
40,10,5,5,False,running,6.0,6.166666666666667,6.666666666666667,7.0,1.0671873729054748,1.7716909687891083,1.3743685418725535,10,12,2,3,0,1,2.598321309157305,3.382798289055945,0.5833333333333334,10,1.1380711874576983,1.0690355937288492
41,7,4,3,False,running,5.833333333333333,6.5,6.0,7.5,1.0137937550497034,1.9293061504650375,1.3844373104863459,8,14,2,4,0,1,2.908330675496303,3.45416319126207,0.5833333333333334,12,1.3190355937288492,1.103005664791649
42,2,1,1,False,running,5.666666666666667,6.666666666666667,5.833333333333333,7.666666666666667,1.0137937550497031,1.7638342073763935,1.4240006242195884,10,14,2,4,0,1,2.7626586673466957,3.615558345714104,0.5833333333333334,11,1.1523689270621824,1.0833333333333333
43,3,2,1,False,running,5.666666666666667,7.0,5.666666666666667,7.833333333333333,0.833333333333333,1.5986105077709065,1.6414763002993507,10,16,2,5,0,1,3.069725829948337,3.8252878117366973,0.5833333333333334,12,1.117851130197758,1.0
44,7,2,5,False,running,5.666666666666667,7.166666666666667,4.333333333333333,7.5,1.374368541872554,1.922093765778466,1.674979270186815,8,11,3,4,0,0,3.361667976069157,3.3248474038041334,0.5,10,1.2750469233121475,1.117851130197758
45,9,4,5,False,running,5.333333333333333,7.0,3.1666666666666665,7.0,2.1666666666666665,2.0548046676563256,1.4624940645653537,6,13,3,2,0,0,3.2505402978606512,3.069725829948337,0.5833333333333334,9,1.2898923887182563,1.3535533905932737
46,8,5,3,False,running,4.666666666666667,6.666666666666667,2.6666666666666665,7.666666666666667,2.2360679774997902,2.5385910352879693,1.2018504251546631,9,10,4,4,0,1,3.1337832878213234,3.779895703903495,0.6666666666666666,9,1.485702260395516,1.5102014579060388
47,6,4,2,False,running,4.166666666666667,6.333333333333333,2.1666666666666665,7.166666666666667,2.1666666666666674,2.5221243250702594,1.130388330520878,10,12,3,3,0,1,2.9240538217987297,3.605187808612355,0.5833333333333334,7,1.4614432656658964,1.5868349213855737
48,8,5,3,False,running,3.6666666666666665,6.0,1.5,6.333333333333333,2.192157739660984,2.748737083745107,1.3437096247164249,9,10,3,4,0,1,3.0570657764145204,3.67655271081848,0.5833333333333334,9,1.485702260395516,1.6937129433613967
49,8,4,4,False,running,3.0,5.833333333333333,1.3333333333333333,5.5,1.699673171197595,2.733536577809454,2.034425935955617,8,10,2,5,0,1,3.3084911831124626,3.8252878117366973,0.6666666666666666,9,1.5749579113843055,1.5862871955839493
50,10,5,5,False,running,2.6666666666666665,5.166666666666667,1.8333333333333333,4.5,1.067187372905475,2.7131367660166177,2.0138409955990952,9,9,3,2,0,0,3.218460930866554,3.266142555131825,0.5833333333333334,7,1.3333333333333333,1.6194982000175149
51,12,6,6,False,running,2.8333333333333335,4.5,2.0,3.3333333333333335,1.4337208778404378,2.3921166824012206,1.9720265943665387,5,6,1,3,1,0,2.6321116756779097,3.2794552959709304,0.5,8,1.5250469233121475,1.485702260395516
52,10,6,4,False,running,2.3333333333333335,3.6666666666666665,1.8333333333333333,2.5,1.2692955176439846,2.472066162365221,1.4337208778404378,8,8,3,3,0,1,3.2583249829841425,3.498801335674776,0.6666666666666666,8,1.3392556509887896,1.4023689270621826
53,6,4,2,False,running,1.8333333333333333,3.6666666666666665,1.6666666666666667,2.1666666666666665,1.509230856356236,2.455153310442706,1.3017082793177757,9,14,4,4,1,1,3.605187808612355,3.840890069007871,0.5,11,1.3875234616560739,1.25
54,7,1,6,False,running,1.8333333333333333,3.5,3.1666666666666665,3.0,1.4240006242195884,2.5276251480171834,1.5723301886761007,9,10,4,1,1,0,3.7375470759228566,2.4810870583276246,0.5833333333333334,9,1.3387079251871652,1.3177132666701052
55,11,6,5,False,running,2.8333333333333335,3.3333333333333335,4.0,3.8333333333333335,1.2692955176439846,2.3154073315749675,1.0671873729054748,12,8,1,0,0,0,2.9954187240048546,1.2897948137849757,0.6666666666666666,7,1.2845177968644246,1.4077435189160141
56,10,5,5,False,running,3.3333333333333335,3.5,5.0,4.833333333333333,2.134374745810949,2.1921577396609844,1.0671873729054748,11,6,1,0,1,0,2.4126643598588564,1.1441228056353687,0.5,6,1.235702260395516,1.5892556509887896
57,10,5,5,False,running,4.333333333333333,4.333333333333333,5.833333333333333,5.5,1.90029237516523,2.6034165586355513,1.1785113019775793,11,9,1,0,1,0,2.1740198957259835,1.9092817481889355,0.6666666666666666,7,1.4571067811865477,1.5202200572599402
58,8,6,2,False,running,5.166666666666667,4.833333333333333,6.333333333333333,5.666666666666667,1.4337208778404378,2.758824226207808,1.0540925533894598,11,10,2,0,0,0,2.598321309157305,2.23501426083036,0.6666666666666666,9,1.598361657291579,1.4023689270621826
59,11,5,6,False,running,5.833333333333333,4.833333333333333,7.0,6.666666666666667,2.1730674684008835,2.63523138347365,1.5986105077709065,10,7,3,3,0,1,2.7548739822232045,3.5151575563664466,0.5,8,1.6046527346114061,1.7636262179865636
60,8,5,3,False,running,5.333333333333333,5.666666666666667,6.5,7.333333333333333,2.0344259359556167,2.728450923957483,1.7716909687891083,10,9,2,3,0,1,2.887233249533706,3.819759756021083,0.5833333333333334,10,1.5558371981424974,1.611257290924381
61,4,2,2,False,running,5.0,6.0,6.166666666666667,7.666666666666667,2.0344259359556176,2.8284271247461903,2.0069324297987157,9,7,3,5,0,1,3.1683276177624244,4.071837850024315,0.5833333333333334,8,1.3891705314758307,1.684465994323391
62,5,3,2,False,running,5.0,6.333333333333333,5.5,7.666666666666667,1.424000624219589,2.8674417556808756,2.91070819942883,10,10,3,5,0,2,3.4196321354291137,4.389752790518057,0.5833333333333334,9,1.3603796100280634,1.367851130197758
63,3,2,1,False,running,5.0,6.5,5.833333333333333,7.666666666666667,1.4337208778404378,2.753785273643051,2.455153310442706,10,9,3,5,0,1,3.3828995651711526,4.199442637955744,0.5,8,1.2060113295832984,1.4220412585204985
64,3,3,0,False,running,4.833333333333333,7.0,5.833333333333333,7.666666666666667,1.2018504251546633,2.608745973749755,2.455153310442706,8,8,4,5,1,1,3.5229751285141284,4.199442637955744,0.5,11,1.4220412585204985,1.1666666666666667
65,4,2,2,False,running,5.0,7.0,5.5,7.333333333333333,0.6009252125773314,2.516611478423583,2.91070819942883,9,9,3,4,1,1,3.490997037635239,4.154050530122541,0.5833333333333334,10,1.2553745918538317,1.1666666666666667
66,4,2,2,False,running,5.0,6.833333333333333,5.333333333333333,7.166666666666667,0.4714045207910319,2.733536577809454,3.1666666666666665,10,11,3,5,1,1,3.5519914027396156,4.199442637955744,0.5,11,1.2060113295832984,1.0833333333333333
67,2,0,2,False,running,5.0,6.833333333333333,5.333333333333333,6.666666666666667,0.37267799624996445,2.733536577809454,3.3829638550307397,9,9,3,5,1,1,3.5519914027396156,4.071837850024315,0.5833333333333334,10,1.372677996249965,1.2696723314583158
68,4,2,2,False,running,5.0,6.5,5.666666666666667,6.5,0.666666666666667,2.753785273643051,3.0230595245361753,10,10,3,3,0,1,3.4196321354291137,3.69777102581233,0.5,10,1.2060113295832984,1.2011844635310913
69,8,4,4,False,running,5.166666666666667,6.0,5.333333333333333,5.5,0.5270462766947297,2.6718699236468995,2.6718699236468995,5,7,2,2,0,1,3.032905257683313,2.5402691477902857,0.6666666666666666,7,1.3732257220515895,1.2898923887182563
70,11,6,5,False,running,5.0,5.0,5.0,5.0,0.0,2.160246899469287,1.632993161855452,6,11,1,0,0,0,2.0580168491071524,1.6022145855872945,0.8333333333333334,9,1.4714045207910316,1.1523689270621824
71,10,5,5,False,running,4.666666666666667,5.166666666666667,4.5,5.0,0.23570226039551626,2.3154073315749675,1.9790570145063195,5,11,1,0,0,0,2.264683222361136,1.9092817481889355,0.6666666666666666,8,1.4417135899788143,1.2214045207910316
72,10,4,6,False,running,4.666666666666667,4.666666666666667,4.0,3.6666666666666665,1.2018504251546636,2.788866755113585,2.494438257849294,3,9,1,1,0,0,2.6061388813049873,2.5082910569113963,0.6666666666666666,10,1.7162127874893371,1.2553745918538317
73,11,5,6,False,running,4.5,4.166666666666667,4.333333333333333,3.6666666666666665,0.5270462766947305,2.6562295750848715,2.4720661623652207,6,8,2,1,0,0,2.4737796139944863,2.4127656359740643,0.6666666666666666,10,1.6224511207944703,1.3041901283227404
74,12,6,6,False,running,4.166666666666667,3.8333333333333335,4.333333333333333,3.3333333333333335,0.5270462766947297,2.6352313834736494,2.9059326290271157,4,5,1,2,0,0,2.616388529375483,2.9240538217987297,0.8333333333333334,9,1.7963624321753373,1.4071957931143897
75,12,6,6,False,running,4.166666666666667,3.3333333333333335,4.0,3.1666666666666665,0.23570226039551626,3.05959329178097,3.2871804872193366,3,4,4,4,0,1,3.0969627155563,3.382798289055945,0.5,9,1.8576056553883618,1.5393446629166316
76,9,5,4,False,running,4.166666666666667,2.8333333333333335,3.8333333333333335,3.0,0.372677996249965,2.63523138347365,2.3392781412696997,7,10,3,1,0,1,2.8534428830131016,2.6163885293754827,0.5833333333333334,11,1.7815208591841116,1.1523689270621824
77,5,3,2,False,running,3.8333333333333335,2.8333333333333335,3.5,3.0,0.372677996249965,2.6352313834736494,1.9790570145063195,8,12,2,1,1,0,2.9132060439066283,2.5082910569113963,0.5833333333333334,12,1.8730027390109782,1.0345177968644246
78,4,2,2,False,running,3.5,3.0,3.1666666666666665,3.3333333333333335,0.4714045207910319,2.29128784747792,1.8333333333333333,10,13,2,1,0,0,2.643713416990508,2.42607837681317,0.5,12,1.6747876723583879,1.0
79,11,5,6,False,running,4.0,3.3333333333333335,3.5,4.333333333333333,1.1180339887498945,2.494438257849294,1.9507833184532708,6,10,2,1,0,0,2.5559922940927127,1.9835888541324174,0.5833333333333334,12,1.845181861059129,1.1720412585204982
80,10,5,5,False,running,4.0,3.6666666666666665,3.1666666666666665,4.5,1.1785113019775795,2.3570226039551585,1.5456030825826172,6,13,1,1,0,0,2.3383572539153747,1.776922480878434,0.8333333333333334,9,1.5345177968644246,1.1720412585204982
81,10,5,5,False,running,3.5,4.166666666666667,2.0,4.833333333333333,1.6414763002993507,2.5276251480171834,2.1147629234082532,6,7,2,3,0,0,2.4580564676920598,3.2051481900274488,0.75,10,1.6970881818326458,1.3244101855826809
82,8,5,3,False,running,2.8333333333333335,4.5,1.5,4.833333333333333,1.3743685418725535,2.778888666755511,2.6562295750848715,4,8,3,5,0,1,3.1307201950527133,3.989625169926088,0.5,10,1.6280525881037968,1.2845177968644246
83,5,3,2,False,running,2.1666666666666665,4.666666666666667,1.5,4.5,0.6871842709362768,2.7738861628488727,2.6770630673681683,6,8,4,4,0,1,3.5840574956255673,3.9684948569393,0.5833333333333334,8,1.450409862273972,1.304737854124365
84,7,4,3,False,running,2.1666666666666665,4.5,2.1666666666666665,4.0,0.5,2.778888666755511,2.793842435706702,6,11,2,3,1,1,3.527817609900263,3.5151575563664466,0.5833333333333334,10,1.3923503277082807,1.1380711874576983
85,10,4,6,False,running,2.5,4.0,2.5,3.8333333333333335,0.16666666666666652,2.6299556396765835,2.3921166824012206,5,8,2,3,0,0,3.197330617879766,3.0437530355754148,0.75,8,1.3190355937288492,1.2702200572599405
86,10,4,6,False,running,2.3333333333333335,4.166666666666667,2.5,4.0,0.23570226039551595,2.455153310442706,2.217355782608345,6,7,2,3,1,0,3.1198724171606114,2.9265187847457343,0.5,9,1.3923503277082807,1.235702260395516
87,7,4,3,False,running,2.6666666666666665,3.8333333333333335,3.0,3.8333333333333335,0.3333333333333335,2.5873624493766707,2.4094720491334933,9,7,3,2,0,0,3.1362482507683276,2.8678139360734254,0.5,7,1.3440825170409967,1.3732257220515895
88,5,3,2,False,running,3.0,4.0,3.3333333333333335,4.166666666666667,0.3726779962499652,2.449489742783178,2.7131367660166177,9,9,2,2,0,0,2.768167110146265,2.9391788382795503,0.5833333333333334,9,1.2750469233121475,1.2553745918538317
89,8,3,5,False,running,3.5,4.0,4.333333333333333,2.8333333333333335,1.4337208778404373,2.753785273643051,2.7131367660166177,7,8,1,2,0,0,2.826117995398077,3.101805196942434,0.5,9,1.4120226591665965,1.3238624597810562
90,8,5,3,False,running,3.8333333333333335,3.0,4.333333333333333,2.5,0.7071067811865472,2.852873794770615,2.852873794770615,5,8,2,3,0,1,3.2311209844003703,3.2794552959709304,0.6666666666666666,7,1.3333333333333333,1.304737854124365
91,10,5,5,False,running,4.333333333333333,3.3333333333333335,4.0,3.5,0.3726779962499646,2.6034165586355513,2.753785273643051,5,12,1,3,0,0,2.7777836838275167,2.7258380950816723,0.5833333333333334,11,1.343534791239372,1.117851130197758
92,11,5,6,False,running,4.166666666666667,3.5,3.8333333333333335,3.6666666666666665,0.372677996249965,2.4608038433722337,2.5873624493766707,4,8,2,1,0,0,2.4447437268529537,2.537326944052929,0.5833333333333334,11,1.5541901283227404,1.1863389981249826
93,12,6,6,False,running,4.333333333333333,3.6666666666666665,4.0,3.8333333333333335,0.3726779962499648,2.2607766610417563,2.9674156357941426,3,8,0,3,0,0,2.245384797932109,2.7924485179087255,0.5833333333333334,8,1.7602588021348051,1.3780525881037968
94,12,6,6,False,running,4.5,3.6666666666666665,3.5,4.666666666666667,1.4142135623730954,3.131382371342656,3.435921354681384,3,10,3,3,0,1,3.0148380374651356,3.361667976069157,0.5,11,1.9859424631764193,1.5833333333333333
95,10,4,6,False,running,4.166666666666667,4.0,4.166666666666667,6.0,2.0,3.3374973990834644,2.544056253745625,3,4,4,1,0,0,3.263853038699757,2.834023569552821,0.6666666666666666,8,1.8082423931178282,1.7464514441031793
96,12,6,6,False,running,4.666666666666667,4.833333333333333,4.5,6.833333333333333,2.0069324297987157,3.1135902820449006,2.5276251480171834,3,4,1,4,0,1,3.085429363334718,3.001424020510822,0.5833333333333334,8,1.9560113295832984,1.8346116434887196
97,12,6,6,False,running,4.333333333333333,5.5,4.333333333333333,6.833333333333333,1.333333333333333,2.608745973749755,1.3017082793177757,7,9,2,2,0,0,2.5825981628548784,2.455114263954702,0.5,11,1.785796107019811,1.4183137364864236
98,10,4,6,False,running,4.333333333333333,6.0,2.6666666666666665,7.166666666666667,2.034425935955617,1.9720265943665387,1.3017082793177759,8,8,2,2,0,1,2.2223542072965436,3.3054280903438524,0.5833333333333334,6,1.5,1.5792370516348877
99,9,6,3,False,running,3.3333333333333335,6.333333333333333,2.1666666666666665,7.166666666666667,1.4337208778404384,1.6666666666666665,1.2692955176439846,10,11,2,3,0,1,2.5161086290590786,3.6264061236062055,0.5,8,1.235702260395516,1.2214045207910316
100,7,5,2,False,persistent_or_recurrent_movement_max_cycles,2.8333333333333335,6.5,2.5,7.0,0.6009252125773317,1.5456030825826172,1.707825127659933,11,12,2,3,0,1,2.929562264598298,3.374980716908263,0.5833333333333334,10,1.117851130197758,1.1523689270621824
