"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"references/csssa2026/Slumulation-master/OriginalModel/Slumulation_NetLogo6_1.nlogo"
"Figure 4e Typical Run Seeded Extraction"
"07/11/2026 18:12:40:685 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","staying-power","percent-inappropriate-land","informalityindex","percent-prime-land","initialcitylimit","popgrowthrate","SimulationRuntime","Politics","Develop","price-sensitivity","diffusion-rate","economicgrowthrate","initialinequality","[step]","behaviorspace-run-number","sort [slum-occupants] of patches with [slum? = true]","smallest-slum"
"13","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","44","13","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 5]","2"
"13","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","45","13","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 5]","2"
"13","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","46","13","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 5]","2"
"13","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","47","13","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 5]","2"
"13","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","48","13","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 4 4 5]","2"
"13","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","49","13","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 4 4 5]","2"
"13","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","50","13","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 5]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","0","14","[]","0"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","1","14","[2 3 3]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","2","14","[2 2 2 2 3 3 3]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","3","14","[2 2 2 2 2 2 2 3 3 3]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","4","14","[2 2 2 2 2 2 2 3 3 3 8]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","5","14","[2 2 2 2 2 2 2 2 2 3 3 3 4 6 6 8]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","6","14","[2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 4 6 6 8]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","7","14","[2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 6 6 8]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","8","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 6 6 8]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","9","14","[2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 6 6 8]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","10","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 5 6 6 8]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","11","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 5 6 6 8]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","12","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 5 6 6 8]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","13","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 5 6 6 8]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","14","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 5 6 6 8]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","15","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 8]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","16","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 4 4 5 5 6 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","17","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","18","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 5 6 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","19","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","20","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 4 4 4 6 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","21","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 6 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","22","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 6 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","23","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 6 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","24","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 6 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","25","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 6 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","26","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 6 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","27","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 6 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","28","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 6 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","29","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 6 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","30","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 6 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","31","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 6 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","32","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 6 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","33","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 6 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","34","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 6 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","35","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 6 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","36","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 6 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","37","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 6 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","38","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 6 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","39","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 6 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","40","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","41","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","42","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","43","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","44","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 5 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","45","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 5 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","46","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 5 5 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","47","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 5 5 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","48","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 5 5 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","49","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 6]","2"
"14","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","50","14","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 6]","2"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","0","15","[]","0"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","1","15","[2 2 3 4]","2"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","2","15","[2 2 2 3 3 4]","2"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","3","15","[2 2 2 2 3 3 3 4 4]","2"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","4","15","[2 2 2 2 2 2 3 3 3 3 4 4]","2"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","5","15","[2 2 2 2 2 2 2 2 2 3 3 3 3 3 4 4 6]","2"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","6","15","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 4 4 4 6]","2"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","7","15","[2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 4 4 4 6]","2"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","8","15","[2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 6 8]","2"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","9","15","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 6 6 8]","2"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","10","15","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 6 6 8]","2"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","11","15","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 6 6 8]","2"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","12","15","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 6 6 8]","2"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","13","15","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 6 6 8]","2"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","14","15","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 6 6 8]","2"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","15","15","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 6 6 8]","2"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","16","15","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 6 6 6]","2"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","17","15","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 6 6]","2"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","18","15","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 6 6]","2"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","19","15","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 6 6]","2"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","20","15","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 6 6]","2"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","21","15","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 6 6 7]","2"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","22","15","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 6 6 7]","2"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","23","15","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 6 6]","2"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","24","15","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 6 6]","2"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","25","15","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 6 6]","2"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","26","15","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 6 6]","2"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","27","15","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 6 6]","2"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","28","15","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 6 6]","2"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","29","15","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 6 6]","2"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","30","15","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 6 6]","2"
"15","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","31","15","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 6 6]","2"
