engine,run_number,seed,patch_index,slum_occupants
netlogo,15,20260726,22,2
netlogo,15,20260726,23,2
netlogo,15,20260726,24,2
netlogo,15,20260726,25,2
netlogo,15,20260726,26,2
netlogo,15,20260726,27,2
netlogo,15,20260726,28,2
netlogo,15,20260726,29,2
netlogo,15,20260726,30,2
netlogo,15,20260726,31,2
netlogo,15,20260726,32,2
netlogo,15,20260726,33,2
netlogo,15,20260726,34,2
netlogo,15,20260726,35,2
netlogo,15,20260726,36,2
netlogo,15,20260726,37,2
netlogo,15,20260726,38,2
netlogo,15,20260726,39,2
netlogo,15,20260726,40,2
netlogo,15,20260726,41,2
netlogo,15,20260726,42,2
netlogo,15,20260726,43,2
netlogo,15,20260726,44,2
netlogo,15,20260726,45,2
netlogo,15,20260726,46,2
netlogo,15,20260726,47,2
netlogo,15,20260726,48,2
netlogo,15,20260726,49,2
netlogo,15,20260726,50,2
netlogo,15,20260726,51,2
netlogo,15,20260726,52,2
netlogo,15,20260726,53,2
netlogo,15,20260726,54,2
netlogo,15,20260726,55,2
netlogo,15,20260726,56,2
netlogo,15,20260726,57,2
netlogo,15,20260726,58,2
netlogo,15,20260726,59,2
netlogo,15,20260726,60,2
netlogo,15,20260726,61,2
netlogo,15,20260726,62,2
netlogo,15,20260726,63,2
netlogo,15,20260726,64,2
netlogo,15,20260726,65,2
netlogo,15,20260726,66,2
netlogo,15,20260726,67,2
netlogo,15,20260726,68,2
netlogo,15,20260726,69,2
netlogo,15,20260726,70,2
netlogo,15,20260726,71,2
netlogo,15,20260726,72,2
netlogo,15,20260726,73,2
netlogo,15,20260726,74,2
netlogo,15,20260726,75,2
netlogo,15,20260726,76,2
netlogo,15,20260726,77,2
netlogo,15,20260726,78,2
netlogo,15,20260726,79,2
netlogo,15,20260726,80,2
netlogo,15,20260726,81,2
netlogo,15,20260726,82,2
netlogo,15,20260726,83,2
netlogo,15,20260726,84,2
netlogo,15,20260726,85,2
netlogo,15,20260726,86,2
netlogo,15,20260726,87,2
netlogo,15,20260726,88,2
netlogo,15,20260726,89,2
netlogo,15,20260726,90,2
netlogo,15,20260726,91,2
netlogo,15,20260726,92,2
netlogo,15,20260726,93,2
netlogo,15,20260726,94,2
netlogo,15,20260726,95,2
netlogo,15,20260726,96,2
netlogo,15,20260726,97,2
netlogo,15,20260726,98,2
netlogo,15,20260726,99,2
netlogo,15,20260726,100,2
netlogo,15,20260726,101,2
netlogo,15,20260726,102,2
netlogo,15,20260726,103,2
netlogo,15,20260726,104,2
netlogo,15,20260726,105,2
netlogo,15,20260726,106,2
netlogo,15,20260726,107,2
netlogo,15,20260726,108,2
netlogo,15,20260726,109,2
netlogo,15,20260726,110,2
netlogo,15,20260726,111,2
netlogo,15,20260726,112,2
netlogo,15,20260726,113,2
netlogo,15,20260726,114,3
netlogo,15,20260726,115,3
netlogo,15,20260726,116,3
netlogo,15,20260726,117,3
netlogo,15,20260726,118,3
netlogo,15,20260726,119,3
netlogo,15,20260726,120,3
netlogo,15,20260726,121,3
netlogo,15,20260726,122,3
netlogo,15,20260726,123,3
netlogo,15,20260726,124,3
netlogo,15,20260726,125,3
netlogo,15,20260726,126,3
netlogo,15,20260726,127,4
netlogo,15,20260726,128,4
netlogo,15,20260726,129,4
netlogo,15,20260726,130,4
netlogo,15,20260726,131,4
netlogo,15,20260726,132,6
netlogo,15,20260726,133,6
netlogo,15,20260726,134,7
netlogo,15,20260726,135,7
netlogo,16,20260727,1,2
netlogo,16,20260727,2,2
netlogo,16,20260727,3,2
netlogo,16,20260727,4,2
netlogo,16,20260727,5,2
netlogo,16,20260727,6,2
netlogo,16,20260727,7,2
netlogo,16,20260727,8,2
netlogo,16,20260727,9,2
netlogo,16,20260727,10,2
netlogo,16,20260727,11,2
netlogo,16,20260727,12,2
netlogo,16,20260727,13,2
netlogo,16,20260727,14,2
netlogo,16,20260727,15,2
netlogo,16,20260727,16,2
netlogo,16,20260727,17,2
netlogo,16,20260727,18,2
netlogo,16,20260727,19,2
netlogo,16,20260727,20,2
netlogo,16,20260727,21,2
netlogo,16,20260727,22,2
netlogo,16,20260727,23,2
netlogo,16,20260727,24,2
netlogo,16,20260727,25,2
netlogo,16,20260727,26,2
netlogo,16,20260727,27,2
netlogo,16,20260727,28,2
netlogo,16,20260727,29,2
netlogo,16,20260727,30,2
netlogo,16,20260727,31,2
netlogo,16,20260727,32,2
netlogo,16,20260727,33,2
netlogo,16,20260727,34,2
netlogo,16,20260727,35,2
netlogo,16,20260727,36,2
netlogo,16,20260727,37,2
netlogo,16,20260727,38,2
netlogo,16,20260727,39,2
netlogo,16,20260727,40,2
netlogo,16,20260727,41,2
netlogo,16,20260727,42,2
netlogo,16,20260727,43,2
netlogo,16,20260727,44,2
netlogo,16,20260727,45,2
netlogo,16,20260727,46,2
netlogo,16,20260727,47,2
netlogo,16,20260727,48,2
netlogo,16,20260727,49,2
netlogo,16,20260727,50,2
netlogo,16,20260727,51,2
netlogo,16,20260727,52,2
netlogo,16,20260727,53,2
netlogo,16,20260727,54,2
netlogo,16,20260727,55,2
netlogo,16,20260727,56,2
netlogo,16,20260727,57,2
netlogo,16,20260727,58,2
netlogo,16,20260727,59,2
netlogo,16,20260727,60,2
netlogo,16,20260727,61,2
netlogo,16,20260727,62,2
netlogo,16,20260727,63,2
netlogo,16,20260727,64,2
netlogo,16,20260727,65,2
netlogo,16,20260727,66,2
netlogo,16,20260727,67,2
netlogo,16,20260727,68,2
netlogo,16,20260727,69,2
netlogo,16,20260727,70,2
netlogo,16,20260727,71,2
netlogo,16,20260727,72,2
netlogo,16,20260727,73,2
netlogo,16,20260727,74,2
netlogo,16,20260727,75,2
netlogo,16,20260727,76,2
netlogo,16,20260727,77,2
netlogo,16,20260727,78,2
netlogo,16,20260727,79,2
netlogo,16,20260727,80,2
netlogo,16,20260727,81,2
netlogo,16,20260727,82,2
netlogo,16,20260727,83,2
netlogo,16,20260727,84,2
netlogo,16,20260727,85,2
netlogo,16,20260727,86,2
netlogo,16,20260727,87,2
netlogo,16,20260727,88,2
netlogo,16,20260727,89,2
netlogo,16,20260727,90,2
netlogo,16,20260727,91,2
netlogo,16,20260727,92,2
netlogo,16,20260727,93,2
netlogo,16,20260727,94,2
netlogo,16,20260727,95,2
netlogo,16,20260727,96,2
netlogo,16,20260727,97,2
netlogo,16,20260727,98,2
netlogo,16,20260727,99,2
netlogo,16,20260727,100,2
netlogo,16,20260727,101,2
netlogo,16,20260727,102,3
netlogo,16,20260727,103,3
netlogo,16,20260727,104,3
netlogo,16,20260727,105,3
netlogo,16,20260727,106,3
netlogo,16,20260727,107,3
netlogo,16,20260727,108,3
netlogo,16,20260727,109,3
netlogo,16,20260727,110,3
netlogo,16,20260727,111,3
netlogo,16,20260727,112,3
netlogo,16,20260727,113,3
netlogo,16,20260727,114,3
netlogo,16,20260727,115,3
netlogo,16,20260727,116,3
netlogo,16,20260727,117,3
netlogo,16,20260727,118,3
netlogo,16,20260727,119,3
netlogo,16,20260727,120,3
netlogo,16,20260727,121,4
netlogo,16,20260727,122,4
netlogo,16,20260727,123,4
netlogo,16,20260727,124,4
netlogo,16,20260727,125,4
netlogo,16,20260727,126,4
netlogo,16,20260727,127,4
netlogo,16,20260727,128,4
netlogo,16,20260727,129,5
netlogo,16,20260727,130,5
netlogo,16,20260727,131,11
netlogo,17,20260728,1,2
netlogo,17,20260728,2,2
netlogo,17,20260728,3,2
netlogo,17,20260728,4,2
netlogo,17,20260728,5,2
netlogo,17,20260728,6,2
netlogo,17,20260728,7,2
netlogo,17,20260728,8,2
netlogo,17,20260728,9,2
netlogo,17,20260728,10,2
netlogo,17,20260728,11,2
netlogo,17,20260728,12,2
netlogo,17,20260728,13,2
netlogo,17,20260728,14,2
netlogo,17,20260728,15,2
netlogo,17,20260728,16,2
netlogo,17,20260728,17,2
netlogo,17,20260728,18,2
netlogo,17,20260728,19,2
netlogo,17,20260728,20,2
netlogo,17,20260728,21,2
netlogo,17,20260728,22,2
netlogo,17,20260728,23,2
netlogo,17,20260728,24,2
netlogo,17,20260728,25,2
netlogo,17,20260728,26,2
netlogo,17,20260728,27,2
netlogo,17,20260728,28,2
netlogo,17,20260728,29,2
netlogo,17,20260728,30,2
netlogo,17,20260728,31,2
netlogo,17,20260728,32,2
netlogo,17,20260728,33,2
netlogo,17,20260728,34,2
netlogo,17,20260728,35,2
netlogo,17,20260728,36,2
netlogo,17,20260728,37,2
netlogo,17,20260728,38,2
netlogo,17,20260728,39,2
netlogo,17,20260728,40,2
netlogo,17,20260728,41,2
netlogo,17,20260728,42,2
netlogo,17,20260728,43,2
netlogo,17,20260728,44,2
netlogo,17,20260728,45,2
netlogo,17,20260728,46,2
netlogo,17,20260728,47,2
netlogo,17,20260728,48,2
netlogo,17,20260728,49,2
netlogo,17,20260728,50,2
netlogo,17,20260728,51,2
netlogo,17,20260728,52,2
netlogo,17,20260728,53,2
netlogo,17,20260728,54,2
netlogo,17,20260728,55,2
netlogo,17,20260728,56,2
netlogo,17,20260728,57,2
netlogo,17,20260728,58,2
netlogo,17,20260728,59,2
netlogo,17,20260728,60,2
netlogo,17,20260728,61,2
netlogo,17,20260728,62,2
netlogo,17,20260728,63,2
netlogo,17,20260728,64,2
netlogo,17,20260728,65,2
netlogo,17,20260728,66,2
netlogo,17,20260728,67,2
netlogo,17,20260728,68,2
netlogo,17,20260728,69,2
netlogo,17,20260728,70,2
netlogo,17,20260728,71,2
netlogo,17,20260728,72,2
netlogo,17,20260728,73,2
netlogo,17,20260728,74,2
netlogo,17,20260728,75,2
netlogo,17,20260728,76,2
netlogo,17,20260728,77,2
netlogo,17,20260728,78,2
netlogo,17,20260728,79,2
netlogo,17,20260728,80,2
netlogo,17,20260728,81,2
netlogo,17,20260728,82,2
netlogo,17,20260728,83,2
netlogo,17,20260728,84,2
netlogo,17,20260728,85,2
netlogo,17,20260728,86,2
netlogo,17,20260728,87,2
netlogo,17,20260728,88,2
netlogo,17,20260728,89,2
netlogo,17,20260728,90,2
netlogo,17,20260728,91,2
netlogo,17,20260728,92,2
netlogo,17,20260728,93,2
netlogo,17,20260728,94,2
netlogo,17,20260728,95,2
netlogo,17,20260728,96,2
netlogo,17,20260728,97,2
netlogo,17,20260728,98,2
netlogo,17,20260728,99,3
netlogo,17,20260728,100,3
netlogo,17,20260728,101,3
netlogo,17,20260728,102,3
netlogo,17,20260728,103,3
netlogo,17,20260728,104,3
netlogo,17,20260728,105,3
netlogo,17,20260728,106,3
netlogo,17,20260728,107,3
netlogo,17,20260728,108,3
netlogo,17,20260728,109,3
netlogo,17,20260728,110,3
netlogo,17,20260728,111,3
netlogo,17,20260728,112,3
netlogo,17,20260728,113,3
netlogo,17,20260728,114,3
netlogo,17,20260728,115,4
netlogo,17,20260728,116,4
netlogo,17,20260728,117,4
netlogo,17,20260728,118,4
netlogo,17,20260728,119,4
netlogo,17,20260728,120,4
netlogo,17,20260728,121,5
netlogo,17,20260728,122,5
netlogo,17,20260728,123,6
netlogo,17,20260728,124,6
netlogo,17,20260728,125,13
netlogo,18,20260729,1,2
netlogo,18,20260729,2,2
netlogo,18,20260729,3,2
netlogo,18,20260729,4,2
netlogo,18,20260729,5,2
netlogo,18,20260729,6,2
netlogo,18,20260729,7,2
netlogo,18,20260729,8,2
netlogo,18,20260729,9,2
netlogo,18,20260729,10,2
netlogo,18,20260729,11,2
netlogo,18,20260729,12,2
netlogo,18,20260729,13,2
netlogo,18,20260729,14,2
netlogo,18,20260729,15,2
netlogo,18,20260729,16,2
netlogo,18,20260729,17,2
netlogo,18,20260729,18,2
netlogo,18,20260729,19,2
netlogo,18,20260729,20,2
netlogo,18,20260729,21,2
netlogo,18,20260729,22,2
netlogo,18,20260729,23,2
netlogo,18,20260729,24,2
netlogo,18,20260729,25,2
netlogo,18,20260729,26,2
netlogo,18,20260729,27,2
netlogo,18,20260729,28,2
netlogo,18,20260729,29,2
netlogo,18,20260729,30,2
netlogo,18,20260729,31,2
netlogo,18,20260729,32,2
netlogo,18,20260729,33,2
netlogo,18,20260729,34,2
netlogo,18,20260729,35,2
netlogo,18,20260729,36,2
netlogo,18,20260729,37,2
netlogo,18,20260729,38,2
netlogo,18,20260729,39,2
netlogo,18,20260729,40,2
netlogo,18,20260729,41,2
netlogo,18,20260729,42,2
netlogo,18,20260729,43,2
netlogo,18,20260729,44,2
netlogo,18,20260729,45,2
netlogo,18,20260729,46,2
netlogo,18,20260729,47,2
netlogo,18,20260729,48,2
netlogo,18,20260729,49,2
netlogo,18,20260729,50,2
netlogo,18,20260729,51,2
netlogo,18,20260729,52,2
netlogo,18,20260729,53,2
netlogo,18,20260729,54,2
netlogo,18,20260729,55,2
netlogo,18,20260729,56,2
netlogo,18,20260729,57,2
netlogo,18,20260729,58,2
netlogo,18,20260729,59,2
netlogo,18,20260729,60,2
netlogo,18,20260729,61,2
netlogo,18,20260729,62,2
netlogo,18,20260729,63,2
netlogo,18,20260729,64,2
netlogo,18,20260729,65,2
netlogo,18,20260729,66,2
netlogo,18,20260729,67,2
netlogo,18,20260729,68,2
netlogo,18,20260729,69,2
netlogo,18,20260729,70,2
netlogo,18,20260729,71,2
netlogo,18,20260729,72,2
netlogo,18,20260729,73,2
netlogo,18,20260729,74,2
netlogo,18,20260729,75,2
netlogo,18,20260729,76,2
netlogo,18,20260729,77,2
netlogo,18,20260729,78,2
netlogo,18,20260729,79,2
netlogo,18,20260729,80,2
netlogo,18,20260729,81,2
netlogo,18,20260729,82,2
netlogo,18,20260729,83,2
netlogo,18,20260729,84,2
netlogo,18,20260729,85,2
netlogo,18,20260729,86,2
netlogo,18,20260729,87,2
netlogo,18,20260729,88,2
netlogo,18,20260729,89,2
netlogo,18,20260729,90,2
netlogo,18,20260729,91,2
netlogo,18,20260729,92,2
netlogo,18,20260729,93,2
netlogo,18,20260729,94,2
netlogo,18,20260729,95,2
netlogo,18,20260729,96,2
netlogo,18,20260729,97,2
netlogo,18,20260729,98,2
netlogo,18,20260729,99,2
netlogo,18,20260729,100,2
netlogo,18,20260729,101,2
netlogo,18,20260729,102,2
netlogo,18,20260729,103,2
netlogo,18,20260729,104,2
netlogo,18,20260729,105,2
netlogo,18,20260729,106,2
netlogo,18,20260729,107,2
netlogo,18,20260729,108,2
netlogo,18,20260729,109,2
netlogo,18,20260729,110,2
netlogo,18,20260729,111,2
netlogo,18,20260729,112,2
netlogo,18,20260729,113,2
netlogo,18,20260729,114,2
netlogo,18,20260729,115,2
netlogo,18,20260729,116,2
netlogo,18,20260729,117,2
netlogo,18,20260729,118,3
netlogo,18,20260729,119,3
netlogo,18,20260729,120,3
netlogo,18,20260729,121,3
netlogo,18,20260729,122,3
netlogo,18,20260729,123,3
netlogo,18,20260729,124,3
netlogo,18,20260729,125,3
netlogo,18,20260729,126,3
netlogo,18,20260729,127,3
netlogo,18,20260729,128,3
netlogo,18,20260729,129,3
netlogo,18,20260729,130,3
netlogo,18,20260729,131,3
netlogo,18,20260729,132,3
netlogo,18,20260729,133,3
netlogo,18,20260729,134,3
netlogo,18,20260729,135,3
netlogo,18,20260729,136,3
netlogo,18,20260729,137,3
netlogo,18,20260729,138,3
netlogo,18,20260729,139,4
netlogo,18,20260729,140,5
netlogo,18,20260729,141,5
netlogo,18,20260729,142,7
netlogo,18,20260729,143,10
netlogo,19,20260730,1,2
netlogo,19,20260730,2,2
netlogo,19,20260730,3,2
netlogo,19,20260730,4,2
netlogo,19,20260730,5,2
netlogo,19,20260730,6,2
netlogo,19,20260730,7,2
netlogo,19,20260730,8,2
netlogo,19,20260730,9,2
netlogo,19,20260730,10,2
netlogo,19,20260730,11,2
netlogo,19,20260730,12,2
netlogo,19,20260730,13,2
netlogo,19,20260730,14,2
netlogo,19,20260730,15,2
netlogo,19,20260730,16,2
netlogo,19,20260730,17,2
netlogo,19,20260730,18,2
netlogo,19,20260730,19,2
netlogo,19,20260730,20,2
netlogo,19,20260730,21,2
netlogo,19,20260730,22,2
netlogo,19,20260730,23,2
netlogo,19,20260730,24,2
netlogo,19,20260730,25,2
netlogo,19,20260730,26,2
netlogo,19,20260730,27,2
netlogo,19,20260730,28,2
netlogo,19,20260730,29,2
netlogo,19,20260730,30,2
netlogo,19,20260730,31,2
netlogo,19,20260730,32,2
netlogo,19,20260730,33,2
netlogo,19,20260730,34,2
netlogo,19,20260730,35,2
netlogo,19,20260730,36,2
netlogo,19,20260730,37,2
netlogo,19,20260730,38,2
netlogo,19,20260730,39,2
netlogo,19,20260730,40,2
netlogo,19,20260730,41,2
netlogo,19,20260730,42,2
netlogo,19,20260730,43,2
netlogo,19,20260730,44,2
netlogo,19,20260730,45,2
netlogo,19,20260730,46,2
netlogo,19,20260730,47,2
netlogo,19,20260730,48,2
netlogo,19,20260730,49,2
netlogo,19,20260730,50,2
netlogo,19,20260730,51,2
netlogo,19,20260730,52,2
netlogo,19,20260730,53,2
netlogo,19,20260730,54,2
netlogo,19,20260730,55,2
netlogo,19,20260730,56,2
netlogo,19,20260730,57,2
netlogo,19,20260730,58,2
netlogo,19,20260730,59,2
netlogo,19,20260730,60,2
netlogo,19,20260730,61,2
netlogo,19,20260730,62,2
netlogo,19,20260730,63,2
netlogo,19,20260730,64,2
netlogo,19,20260730,65,2
netlogo,19,20260730,66,2
netlogo,19,20260730,67,2
netlogo,19,20260730,68,2
netlogo,19,20260730,69,2
netlogo,19,20260730,70,2
netlogo,19,20260730,71,2
netlogo,19,20260730,72,2
netlogo,19,20260730,73,2
netlogo,19,20260730,74,2
netlogo,19,20260730,75,2
netlogo,19,20260730,76,2
netlogo,19,20260730,77,2
netlogo,19,20260730,78,2
netlogo,19,20260730,79,2
netlogo,19,20260730,80,2
netlogo,19,20260730,81,2
netlogo,19,20260730,82,2
netlogo,19,20260730,83,2
netlogo,19,20260730,84,2
netlogo,19,20260730,85,2
netlogo,19,20260730,86,2
netlogo,19,20260730,87,2
netlogo,19,20260730,88,2
netlogo,19,20260730,89,2
netlogo,19,20260730,90,2
netlogo,19,20260730,91,2
netlogo,19,20260730,92,2
netlogo,19,20260730,93,3
netlogo,19,20260730,94,3
netlogo,19,20260730,95,3
netlogo,19,20260730,96,3
netlogo,19,20260730,97,3
netlogo,19,20260730,98,3
netlogo,19,20260730,99,3
netlogo,19,20260730,100,3
netlogo,19,20260730,101,4
netlogo,19,20260730,102,5
netlogo,20,20260731,1,2
netlogo,20,20260731,2,2
netlogo,20,20260731,3,2
netlogo,20,20260731,4,2
netlogo,20,20260731,5,2
netlogo,20,20260731,6,2
netlogo,20,20260731,7,2
netlogo,20,20260731,8,2
netlogo,20,20260731,9,2
netlogo,20,20260731,10,2
netlogo,20,20260731,11,2
netlogo,20,20260731,12,2
netlogo,20,20260731,13,2
netlogo,20,20260731,14,2
netlogo,20,20260731,15,2
netlogo,20,20260731,16,2
netlogo,20,20260731,17,2
netlogo,20,20260731,18,2
netlogo,20,20260731,19,2
netlogo,20,20260731,20,2
netlogo,20,20260731,21,2
netlogo,20,20260731,22,2
netlogo,20,20260731,23,2
netlogo,20,20260731,24,2
netlogo,20,20260731,25,2
netlogo,20,20260731,26,2
netlogo,20,20260731,27,2
netlogo,20,20260731,28,2
netlogo,20,20260731,29,2
netlogo,20,20260731,30,2
netlogo,20,20260731,31,2
netlogo,20,20260731,32,2
netlogo,20,20260731,33,2
netlogo,20,20260731,34,2
netlogo,20,20260731,35,2
netlogo,20,20260731,36,2
netlogo,20,20260731,37,2
netlogo,20,20260731,38,2
netlogo,20,20260731,39,2
netlogo,20,20260731,40,2
netlogo,20,20260731,41,2
netlogo,20,20260731,42,2
netlogo,20,20260731,43,2
netlogo,20,20260731,44,2
netlogo,20,20260731,45,2
netlogo,20,20260731,46,2
netlogo,20,20260731,47,2
netlogo,20,20260731,48,2
netlogo,20,20260731,49,2
netlogo,20,20260731,50,2
netlogo,20,20260731,51,2
netlogo,20,20260731,52,2
netlogo,20,20260731,53,2
netlogo,20,20260731,54,2
netlogo,20,20260731,55,2
netlogo,20,20260731,56,2
netlogo,20,20260731,57,2
netlogo,20,20260731,58,2
netlogo,20,20260731,59,2
netlogo,20,20260731,60,2
netlogo,20,20260731,61,2
netlogo,20,20260731,62,2
netlogo,20,20260731,63,2
netlogo,20,20260731,64,2
netlogo,20,20260731,65,2
netlogo,20,20260731,66,2
netlogo,20,20260731,67,2
netlogo,20,20260731,68,2
netlogo,20,20260731,69,2
netlogo,20,20260731,70,2
netlogo,20,20260731,71,2
netlogo,20,20260731,72,2
netlogo,20,20260731,73,2
netlogo,20,20260731,74,2
netlogo,20,20260731,75,2
netlogo,20,20260731,76,2
netlogo,20,20260731,77,2
netlogo,20,20260731,78,2
netlogo,20,20260731,79,2
netlogo,20,20260731,80,2
netlogo,20,20260731,81,2
netlogo,20,20260731,82,2
netlogo,20,20260731,83,2
netlogo,20,20260731,84,2
netlogo,20,20260731,85,2
netlogo,20,20260731,86,2
netlogo,20,20260731,87,2
netlogo,20,20260731,88,2
netlogo,20,20260731,89,2
netlogo,20,20260731,90,2
netlogo,20,20260731,91,2
netlogo,20,20260731,92,2
netlogo,20,20260731,93,2
netlogo,20,20260731,94,2
netlogo,20,20260731,95,2
netlogo,20,20260731,96,2
netlogo,20,20260731,97,2
netlogo,20,20260731,98,2
netlogo,20,20260731,99,2
netlogo,20,20260731,100,3
netlogo,20,20260731,101,3
netlogo,20,20260731,102,3
netlogo,20,20260731,103,3
netlogo,20,20260731,104,3
netlogo,20,20260731,105,3
netlogo,20,20260731,106,3
netlogo,20,20260731,107,3
netlogo,20,20260731,108,3
netlogo,20,20260731,109,3
netlogo,20,20260731,110,3
netlogo,20,20260731,111,3
netlogo,20,20260731,112,3
netlogo,20,20260731,113,3
netlogo,20,20260731,114,3
netlogo,20,20260731,115,4
netlogo,20,20260731,116,9
netlogo,21,20260732,1,2
netlogo,21,20260732,2,2
netlogo,21,20260732,3,2
netlogo,21,20260732,4,2
netlogo,21,20260732,5,2
netlogo,21,20260732,6,2
netlogo,21,20260732,7,2
netlogo,21,20260732,8,2
netlogo,21,20260732,9,2
netlogo,21,20260732,10,2
netlogo,21,20260732,11,2
netlogo,21,20260732,12,2
netlogo,21,20260732,13,2
netlogo,21,20260732,14,2
netlogo,21,20260732,15,2
netlogo,21,20260732,16,2
netlogo,21,20260732,17,2
netlogo,21,20260732,18,2
netlogo,21,20260732,19,2
netlogo,21,20260732,20,2
netlogo,21,20260732,21,2
netlogo,21,20260732,22,2
netlogo,21,20260732,23,2
netlogo,21,20260732,24,2
netlogo,21,20260732,25,2
netlogo,21,20260732,26,2
netlogo,21,20260732,27,2
netlogo,21,20260732,28,2
netlogo,21,20260732,29,2
netlogo,21,20260732,30,2
netlogo,21,20260732,31,2
netlogo,21,20260732,32,2
netlogo,21,20260732,33,2
netlogo,21,20260732,34,2
netlogo,21,20260732,35,2
netlogo,21,20260732,36,2
netlogo,21,20260732,37,2
netlogo,21,20260732,38,2
netlogo,21,20260732,39,2
netlogo,21,20260732,40,2
netlogo,21,20260732,41,2
netlogo,21,20260732,42,2
netlogo,21,20260732,43,2
netlogo,21,20260732,44,2
netlogo,21,20260732,45,2
netlogo,21,20260732,46,2
netlogo,21,20260732,47,2
netlogo,21,20260732,48,2
netlogo,21,20260732,49,2
netlogo,21,20260732,50,2
netlogo,21,20260732,51,2
netlogo,21,20260732,52,2
netlogo,21,20260732,53,2
netlogo,21,20260732,54,2
netlogo,21,20260732,55,2
netlogo,21,20260732,56,2
netlogo,21,20260732,57,2
netlogo,21,20260732,58,2
netlogo,21,20260732,59,2
netlogo,21,20260732,60,2
netlogo,21,20260732,61,2
netlogo,21,20260732,62,2
netlogo,21,20260732,63,2
netlogo,21,20260732,64,2
netlogo,21,20260732,65,2
netlogo,21,20260732,66,2
netlogo,21,20260732,67,2
netlogo,21,20260732,68,2
netlogo,21,20260732,69,2
netlogo,21,20260732,70,2
netlogo,21,20260732,71,2
netlogo,21,20260732,72,2
netlogo,21,20260732,73,2
netlogo,21,20260732,74,2
netlogo,21,20260732,75,2
netlogo,21,20260732,76,2
netlogo,21,20260732,77,2
netlogo,21,20260732,78,2
netlogo,21,20260732,79,2
netlogo,21,20260732,80,2
netlogo,21,20260732,81,2
netlogo,21,20260732,82,2
netlogo,21,20260732,83,2
netlogo,21,20260732,84,2
netlogo,21,20260732,85,2
netlogo,21,20260732,86,2
netlogo,21,20260732,87,2
netlogo,21,20260732,88,2
netlogo,21,20260732,89,2
netlogo,21,20260732,90,2
netlogo,21,20260732,91,2
netlogo,21,20260732,92,2
netlogo,21,20260732,93,2
netlogo,21,20260732,94,2
netlogo,21,20260732,95,2
netlogo,21,20260732,96,2
netlogo,21,20260732,97,2
netlogo,21,20260732,98,2
netlogo,21,20260732,99,2
netlogo,21,20260732,100,2
netlogo,21,20260732,101,2
netlogo,21,20260732,102,2
netlogo,21,20260732,103,2
netlogo,21,20260732,104,2
netlogo,21,20260732,105,2
netlogo,21,20260732,106,2
netlogo,21,20260732,107,2
netlogo,21,20260732,108,2
netlogo,21,20260732,109,2
netlogo,21,20260732,110,3
netlogo,21,20260732,111,3
netlogo,21,20260732,112,3
netlogo,21,20260732,113,3
netlogo,21,20260732,114,3
netlogo,21,20260732,115,3
netlogo,21,20260732,116,3
netlogo,21,20260732,117,3
netlogo,21,20260732,118,3
netlogo,21,20260732,119,3
netlogo,21,20260732,120,3
netlogo,21,20260732,121,3
netlogo,21,20260732,122,3
netlogo,21,20260732,123,3
netlogo,21,20260732,124,3
netlogo,21,20260732,125,3
netlogo,21,20260732,126,4
netlogo,21,20260732,127,4
netlogo,21,20260732,128,4
netlogo,21,20260732,129,4
netlogo,21,20260732,130,4
netlogo,21,20260732,131,4
netlogo,21,20260732,132,8
netlogo,22,20260733,1,2
netlogo,22,20260733,2,2
netlogo,22,20260733,3,2
netlogo,22,20260733,4,2
netlogo,22,20260733,5,2
netlogo,22,20260733,6,2
netlogo,22,20260733,7,2
netlogo,22,20260733,8,2
netlogo,22,20260733,9,2
netlogo,22,20260733,10,2
netlogo,22,20260733,11,2
netlogo,22,20260733,12,2
netlogo,22,20260733,13,2
netlogo,22,20260733,14,2
netlogo,22,20260733,15,2
netlogo,22,20260733,16,2
netlogo,22,20260733,17,2
netlogo,22,20260733,18,2
netlogo,22,20260733,19,2
netlogo,22,20260733,20,2
netlogo,22,20260733,21,2
netlogo,22,20260733,22,2
netlogo,22,20260733,23,2
netlogo,22,20260733,24,2
netlogo,22,20260733,25,2
netlogo,22,20260733,26,2
netlogo,22,20260733,27,2
netlogo,22,20260733,28,2
netlogo,22,20260733,29,2
netlogo,22,20260733,30,2
netlogo,22,20260733,31,2
netlogo,22,20260733,32,2
netlogo,22,20260733,33,2
netlogo,22,20260733,34,2
netlogo,22,20260733,35,2
netlogo,22,20260733,36,2
netlogo,22,20260733,37,2
netlogo,22,20260733,38,2
netlogo,22,20260733,39,2
netlogo,22,20260733,40,2
netlogo,22,20260733,41,2
netlogo,22,20260733,42,2
netlogo,22,20260733,43,2
netlogo,22,20260733,44,2
netlogo,22,20260733,45,2
netlogo,22,20260733,46,2
netlogo,22,20260733,47,2
netlogo,22,20260733,48,2
netlogo,22,20260733,49,2
netlogo,22,20260733,50,2
netlogo,22,20260733,51,2
netlogo,22,20260733,52,2
netlogo,22,20260733,53,2
netlogo,22,20260733,54,2
netlogo,22,20260733,55,2
netlogo,22,20260733,56,2
netlogo,22,20260733,57,2
netlogo,22,20260733,58,2
netlogo,22,20260733,59,2
netlogo,22,20260733,60,2
netlogo,22,20260733,61,2
netlogo,22,20260733,62,2
netlogo,22,20260733,63,2
netlogo,22,20260733,64,2
netlogo,22,20260733,65,2
netlogo,22,20260733,66,2
netlogo,22,20260733,67,2
netlogo,22,20260733,68,2
