bundle_id,seed,promotive_level,risk_level,schools_promotive,schools_risk,neighborhood_promotive,neighborhood_risk,antisocial_experience_score,prosocial_experience_score,percent_antisocial,family_risk_mean,family_promotive_mean,school_risk_mean,school_promotive_mean,neighborhood_risk_mean,neighborhood_promotive_mean
432,8,50,75,25,75,75,75,216.179333333345,167.803333333338,0.54,0.408535862566,0.377964437738,0.393999514049,0.247056052626,0.403412748183,0.390399491553
432,9,50,75,25,75,75,75,191.757333333341,166.660666666671,0.526666666667,0.353931408131,0.313545551981,0.389355868287,0.247672304103,0.407437793581,0.388233394814
432,10,50,75,25,75,75,75,218.892666666679,171.367333333339,0.546666666667,0.397508443919,0.364449236422,0.421333945658,0.2258064143,0.408360154057,0.398865339268
433,1,50,75,50,25,25,25,140.367333333329,109.07333333333,0.56,0.391778436893,0.348103739979,0.241837517104,0.315323017382,0.246892670093,0.234424660882
433,2,50,75,50,25,25,25,140.144666666662,113.983999999996,0.586666666667,0.438380113425,0.367150348102,0.23750806475,0.368912027024,0.24443948321,0.242884122729
433,3,50,75,50,25,25,25,119.593999999996,124.071333333329,0.493333333333,0.401235656778,0.340155872567,0.243895795859,0.362712143934,0.235583055815,0.244823270608
433,4,50,75,50,25,25,25,123.625999999996,120.969333333329,0.513333333333,0.367431641386,0.356954423653,0.239332776831,0.361866062519,0.242591124697,0.234371271378
433,5,50,75,50,25,25,25,128.244666666662,113.43333333333,0.546666666667,0.387836248278,0.35262217419,0.276315143272,0.345825129189,0.229461051618,0.237641625256
433,6,50,75,50,25,25,25,121.785999999996,124.975999999996,0.513333333333,0.408939058104,0.372518654805,0.253556123733,0.354622904698,0.233700387373,0.245919651161
433,7,50,75,50,25,25,25,123.986666666662,118.701999999996,0.533333333333,0.384062527836,0.353410655164,0.219065084836,0.328542063938,0.241060446696,0.239073240551
433,8,50,75,50,25,25,25,136.241333333328,109.259999999997,0.586666666667,0.402285936637,0.326371600519,0.243218013811,0.381548585453,0.235357408963,0.241680360978
433,9,50,75,50,25,25,25,128.981999999996,113.22533333333,0.566666666667,0.387579050033,0.32221008049,0.220265634124,0.328384668518,0.245449420168,0.245045572194
433,10,50,75,50,25,25,25,131.882666666662,105.755999999997,0.58,0.416738536958,0.328007609583,0.226116954953,0.335601552859,0.236783750597,0.235631114271
434,1,50,75,50,25,25,50,195.466666666675,115.824666666663,0.533333333333,0.390216240261,0.365899920805,0.241837517104,0.315323017382,0.366367210968,0.235456784933
434,2,50,75,50,25,25,50,199.81333333334,115.49733333333,0.58,0.431477660074,0.357522845582,0.23750806475,0.368912027024,0.354373257652,0.239708070584
434,3,50,75,50,25,25,50,159.39466666667,127.203999999996,0.486666666667,0.393215442977,0.348165107042,0.243895795859,0.362712143934,0.331147402566,0.246207667042
434,4,50,75,50,25,25,50,185.426666666673,118.547999999996,0.52,0.375373797711,0.345260788289,0.239332776831,0.361866062519,0.358765480385,0.231862318279
434,5,50,75,50,25,25,50,193.134666666672,108.512666666663,0.58,0.389452753146,0.336944678597,0.276315143272,0.345825129189,0.334742060308,0.241226789887
434,6,50,75,50,25,25,50,197.708000000007,114.74933333333,0.553333333333,0.424050215354,0.362068788007,0.253556123733,0.354622904698,0.342618365041,0.243339876775
434,7,50,75,50,25,25,50,179.698000000005,115.65733333333,0.54,0.3846383578,0.352433447731,0.219065084836,0.328542063938,0.344347332331,0.236605583532
434,8,50,75,50,25,25,50,202.067333333339,106.778666666663,0.6,0.402533145785,0.334650859194,0.243218013811,0.381548585453,0.343502544597,0.239489554308
434,9,50,75,50,25,25,50,173.516000000005,120.671999999996,0.526666666667,0.36893902698,0.349037981832,0.220265634124,0.328384668518,0.352533052808,0.240918587846
434,10,50,75,50,25,25,50,213.399333333342,101.812666666664,0.593333333333,0.41961578418,0.326035737256,0.226116954953,0.335601552859,0.365890900005,0.231190564507
435,1,50,75,50,25,25,75,228.314000000013,112.778666666663,0.56,0.406875171428,0.342564246336,0.241837517104,0.315323017382,0.406325420642,0.24257577737
435,2,50,75,50,25,25,75,218.949333333345,120.444666666663,0.553333333333,0.405867139499,0.340253153824,0.23750806475,0.368912027024,0.402330719554,0.241241805814
435,3,50,75,50,25,25,75,195.552666666676,124.831999999996,0.5,0.388091205935,0.330617079544,0.243895795859,0.362712143934,0.383978776675,0.247565000177
435,4,50,75,50,25,25,75,228.166000000012,107.690666666663,0.573333333333,0.400811322387,0.327323377232,0.239332776831,0.361866062519,0.40101657984,0.232471537858
435,5,50,75,50,25,25,75,230.510000000013,109.91933333333,0.586666666667,0.400640545663,0.334758199848,0.276315143272,0.345825129189,0.395240655064,0.23925093559
435,6,50,75,50,25,25,75,227.849333333346,112.572666666663,0.573333333333,0.417811380645,0.35654088417,0.253556123733,0.354622904698,0.390255496489,0.249080391356
435,7,50,75,50,25,25,75,188.672666666674,120.767333333329,0.513333333333,0.361737394623,0.368883501066,0.219065084836,0.328542063938,0.385762896825,0.227974538576
435,8,50,75,50,25,25,75,218.580666666678,116.392666666663,0.56,0.391958068519,0.344543811865,0.243218013811,0.381548585453,0.403567654595,0.242018215331
435,9,50,75,50,25,25,75,207.454000000009,112.24333333333,0.56,0.362162285919,0.301846481975,0.220265634124,0.328384668518,0.405497275621,0.241967328957
435,10,50,75,50,25,25,75,237.884000000014,103.23533333333,0.58,0.426987274293,0.339780850011,0.226116954953,0.335601552859,0.410932382856,0.229756430669
436,1,50,75,50,25,50,25,114.225999999996,160.080666666668,0.52,0.390904166172,0.371565858606,0.241837517104,0.315323017382,0.246892670093,0.339862222407
436,2,50,75,50,25,50,25,120.007999999996,157.900000000004,0.586666666667,0.434989613071,0.358181210286,0.23750806475,0.368912027024,0.24443948321,0.362995258584
436,3,50,75,50,25,50,25,101.872666666663,171.244000000003,0.493333333333,0.396009247823,0.350325594128,0.243895795859,0.362712143934,0.235583055815,0.358998868047
436,4,50,75,50,25,50,25,107.792666666663,167.621333333336,0.513333333333,0.377749488145,0.352246095301,0.239332776831,0.361866062519,0.242591124697,0.350029386222
436,5,50,75,50,25,50,25,117.410666666663,147.398000000002,0.573333333333,0.387553632832,0.341365113974,0.276315143272,0.345825129189,0.229461051618,0.346074904887
436,6,50,75,50,25,50,25,116.496666666663,156.186666666669,0.56,0.423731960747,0.372347010812,0.253556123733,0.354622904698,0.233700387373,0.347578851837
436,7,50,75,50,25,50,25,109.987999999996,156.621333333336,0.533333333333,0.387356570111,0.352578349068,0.219065084836,0.328542063938,0.241060446696,0.349346755041
436,8,50,75,50,25,50,25,116.603333333329,141.063333333334,0.566666666667,0.390657229295,0.339276530291,0.243218013811,0.381548585453,0.235357408963,0.334039044008
436,9,50,75,50,25,50,25,103.83733333333,162.658000000002,0.52,0.37263727322,0.354989936015,0.220265634124,0.328384668518,0.245449420168,0.346360569368
436,10,50,75,50,25,50,25,120.451333333329,140.172666666668,0.586666666667,0.418354369021,0.332998261749,0.226116954953,0.335601552859,0.236783750597,0.342867654484
437,1,50,75,50,25,50,50,178.497333333337,151.578666666668,0.553333333333,0.407099481567,0.345145157429,0.241837517104,0.315323017382,0.366367210968,0.339714338764
437,2,50,75,50,25,50,50,179.380666666668,149.187333333337,0.606666666667,0.429997110881,0.335993176915,0.23750806475,0.368912027024,0.354373257652,0.361482457832
437,3,50,75,50,25,50,50,141.187999999999,174.522000000004,0.493333333333,0.393109844922,0.338185609453,0.243895795859,0.362712143934,0.331147402566,0.36662556093
437,4,50,75,50,25,50,50,168.232000000002,157.794666666669,0.54,0.3873413617,0.334340033325,0.239332776831,0.361866062519,0.358765480385,0.344967144379
437,5,50,75,50,25,50,50,172.177333333334,146.286000000002,0.586666666667,0.393523201691,0.341329903788,0.276315143272,0.345825129189,0.334742060308,0.342606919872
437,6,50,75,50,25,50,50,176.142000000002,152.341333333335,0.56,0.410416017822,0.361079870322,0.253556123733,0.354622904698,0.342618365041,0.344009094397
437,7,50,75,50,25,50,50,147.894666666667,166.292666666668,0.5,0.358358810706,0.363925853889,0.219065084836,0.328542063938,0.344347332331,0.340540615021
437,8,50,75,50,25,50,50,171.938666666668,145.514000000001,0.566666666667,0.403347336349,0.344461865241,0.243218013811,0.381548585453,0.343502544597,0.334402993249
437,9,50,75,50,25,50,50,155.716666666667,156.096000000001,0.533333333333,0.373123069633,0.327043643709,0.220265634124,0.328384668518,0.352533052808,0.344863302112
437,10,50,75,50,25,50,50,186.870000000004,143.688666666668,0.573333333333,0.423264605126,0.347375645979,0.226116954953,0.335601552859,0.365890900005,0.345715719564
438,1,50,75,50,25,50,75,183.544000000006,167.977333333336,0.52,0.383435133041,0.363419253329,0.241837517104,0.315323017382,0.406325420642,0.352710515023
438,2,50,75,50,25,50,75,186.809333333339,164.073333333336,0.54,0.403570558602,0.337305077582,0.23750806475,0.368912027024,0.402330719554,0.359074640579
438,3,50,75,50,25,50,75,163.290000000003,170.941333333337,0.493333333333,0.357008508256,0.328854292865,0.243895795859,0.362712143934,0.383978776675,0.364473784255
438,4,50,75,50,25,50,75,206.412000000006,142.294000000002,0.6,0.416057238727,0.314680113839,0.239332776831,0.361866062519,0.40101657984,0.349168647103
438,5,50,75,50,25,50,75,205.52333333334,144.148000000002,0.593333333333,0.39351116953,0.338675772961,0.276315143272,0.345825129189,0.395240655064,0.346084437507
438,6,50,75,50,25,50,75,196.613333333339,147.266000000002,0.58,0.409485044274,0.358099331442,0.253556123733,0.354622904698,0.390255496489,0.348546156938
438,7,50,75,50,25,50,75,158.531333333337,172.268000000001,0.48,0.373741859399,0.38183155995,0.219065084836,0.328542063938,0.385762896825,0.333852414921
438,8,50,75,50,25,50,75,194.106000000007,153.841333333335,0.546666666667,0.410437134851,0.355515443328,0.243218013811,0.381548585453,0.403567654595,0.336516210437
438,9,50,75,50,25,50,75,180.784666666671,155.295333333335,0.546666666667,0.374852131705,0.3199220878,0.220265634124,0.328384668518,0.405497275621,0.346386571022
438,10,50,75,50,25,50,75,199.650000000006,146.654000000002,0.573333333333,0.403403477308,0.342181216823,0.226116954953,0.335601552859,0.410932382856,0.344064660296
439,1,50,75,50,25,75,25,114.262666666663,171.872666666672,0.553333333333,0.39915406643,0.342572925688,0.241837517104,0.315323017382,0.246892670093,0.393053537939
439,2,50,75,50,25,75,25,107.03933333333,181.48533333334,0.546666666667,0.41345602858,0.346117977599,0.23750806475,0.368912027024,0.24443948321,0.402795619055
439,3,50,75,50,25,75,25,93.451999999997,192.85933333334,0.473333333333,0.362892385007,0.334735529469,0.243895795859,0.362712143934,0.235583055815,0.398650637318
