engine,run_number,seed,bin,patch_count,run_patch_total,probability
mesa,13,7935381053558873730,23,0,139,0.0
mesa,13,7935381053558873730,24,0,139,0.0
mesa,13,7935381053558873730,25,0,139,0.0
mesa,13,7935381053558873730,26,0,139,0.0
mesa,13,7935381053558873730,27,0,139,0.0
mesa,13,7935381053558873730,28,0,139,0.0
mesa,13,7935381053558873730,29,0,139,0.0
mesa,13,7935381053558873730,30,0,139,0.0
mesa,13,7935381053558873730,31+,0,139,0.0
mesa,14,7674929494840036483,2,92,103,0.8932038834951457
mesa,14,7674929494840036483,3,8,103,0.07766990291262135
mesa,14,7674929494840036483,4,2,103,0.019417475728155338
mesa,14,7674929494840036483,5,0,103,0.0
mesa,14,7674929494840036483,6,1,103,0.009708737864077669
mesa,14,7674929494840036483,7,0,103,0.0
mesa,14,7674929494840036483,8,0,103,0.0
mesa,14,7674929494840036483,9,0,103,0.0
mesa,14,7674929494840036483,10,0,103,0.0
mesa,14,7674929494840036483,11,0,103,0.0
mesa,14,7674929494840036483,12,0,103,0.0
mesa,14,7674929494840036483,13,0,103,0.0
mesa,14,7674929494840036483,14,0,103,0.0
mesa,14,7674929494840036483,15,0,103,0.0
mesa,14,7674929494840036483,16,0,103,0.0
mesa,14,7674929494840036483,17,0,103,0.0
mesa,14,7674929494840036483,18,0,103,0.0
mesa,14,7674929494840036483,19,0,103,0.0
mesa,14,7674929494840036483,20,0,103,0.0
mesa,14,7674929494840036483,21,0,103,0.0
mesa,14,7674929494840036483,22,0,103,0.0
mesa,14,7674929494840036483,23,0,103,0.0
mesa,14,7674929494840036483,24,0,103,0.0
mesa,14,7674929494840036483,25,0,103,0.0
mesa,14,7674929494840036483,26,0,103,0.0
mesa,14,7674929494840036483,27,0,103,0.0
mesa,14,7674929494840036483,28,0,103,0.0
mesa,14,7674929494840036483,29,0,103,0.0
mesa,14,7674929494840036483,30,0,103,0.0
mesa,14,7674929494840036483,31+,0,103,0.0
mesa,15,4613624328044332388,2,93,108,0.8611111111111112
mesa,15,4613624328044332388,3,13,108,0.12037037037037036
mesa,15,4613624328044332388,4,1,108,0.009259259259259259
mesa,15,4613624328044332388,5,1,108,0.009259259259259259
mesa,15,4613624328044332388,6,0,108,0.0
mesa,15,4613624328044332388,7,0,108,0.0
mesa,15,4613624328044332388,8,0,108,0.0
mesa,15,4613624328044332388,9,0,108,0.0
mesa,15,4613624328044332388,10,0,108,0.0
mesa,15,4613624328044332388,11,0,108,0.0
mesa,15,4613624328044332388,12,0,108,0.0
mesa,15,4613624328044332388,13,0,108,0.0
mesa,15,4613624328044332388,14,0,108,0.0
mesa,15,4613624328044332388,15,0,108,0.0
mesa,15,4613624328044332388,16,0,108,0.0
mesa,15,4613624328044332388,17,0,108,0.0
mesa,15,4613624328044332388,18,0,108,0.0
mesa,15,4613624328044332388,19,0,108,0.0
mesa,15,4613624328044332388,20,0,108,0.0
mesa,15,4613624328044332388,21,0,108,0.0
mesa,15,4613624328044332388,22,0,108,0.0
mesa,15,4613624328044332388,23,0,108,0.0
mesa,15,4613624328044332388,24,0,108,0.0
mesa,15,4613624328044332388,25,0,108,0.0
mesa,15,4613624328044332388,26,0,108,0.0
mesa,15,4613624328044332388,27,0,108,0.0
mesa,15,4613624328044332388,28,0,108,0.0
mesa,15,4613624328044332388,29,0,108,0.0
mesa,15,4613624328044332388,30,0,108,0.0
mesa,15,4613624328044332388,31+,0,108,0.0
mesa,16,4995937566212487830,2,119,145,0.8206896551724138
mesa,16,4995937566212487830,3,16,145,0.1103448275862069
mesa,16,4995937566212487830,4,7,145,0.04827586206896552
mesa,16,4995937566212487830,5,1,145,0.006896551724137931
mesa,16,4995937566212487830,6,2,145,0.013793103448275862
mesa,16,4995937566212487830,7,0,145,0.0
mesa,16,4995937566212487830,8,0,145,0.0
mesa,16,4995937566212487830,9,0,145,0.0
mesa,16,4995937566212487830,10,0,145,0.0
mesa,16,4995937566212487830,11,0,145,0.0
mesa,16,4995937566212487830,12,0,145,0.0
mesa,16,4995937566212487830,13,0,145,0.0
mesa,16,4995937566212487830,14,0,145,0.0
mesa,16,4995937566212487830,15,0,145,0.0
mesa,16,4995937566212487830,16,0,145,0.0
mesa,16,4995937566212487830,17,0,145,0.0
mesa,16,4995937566212487830,18,0,145,0.0
mesa,16,4995937566212487830,19,0,145,0.0
mesa,16,4995937566212487830,20,0,145,0.0
mesa,16,4995937566212487830,21,0,145,0.0
mesa,16,4995937566212487830,22,0,145,0.0
mesa,16,4995937566212487830,23,0,145,0.0
mesa,16,4995937566212487830,24,0,145,0.0
mesa,16,4995937566212487830,25,0,145,0.0
mesa,16,4995937566212487830,26,0,145,0.0
mesa,16,4995937566212487830,27,0,145,0.0
mesa,16,4995937566212487830,28,0,145,0.0
mesa,16,4995937566212487830,29,0,145,0.0
mesa,16,4995937566212487830,30,0,145,0.0
mesa,16,4995937566212487830,31+,0,145,0.0
mesa,17,4556704973082384644,2,109,136,0.8014705882352942
mesa,17,4556704973082384644,3,15,136,0.11029411764705882
mesa,17,4556704973082384644,4,10,136,0.07352941176470588
mesa,17,4556704973082384644,5,1,136,0.007352941176470588
mesa,17,4556704973082384644,6,0,136,0.0
mesa,17,4556704973082384644,7,0,136,0.0
mesa,17,4556704973082384644,8,1,136,0.007352941176470588
mesa,17,4556704973082384644,9,0,136,0.0
mesa,17,4556704973082384644,10,0,136,0.0
mesa,17,4556704973082384644,11,0,136,0.0
mesa,17,4556704973082384644,12,0,136,0.0
mesa,17,4556704973082384644,13,0,136,0.0
mesa,17,4556704973082384644,14,0,136,0.0
mesa,17,4556704973082384644,15,0,136,0.0
mesa,17,4556704973082384644,16,0,136,0.0
mesa,17,4556704973082384644,17,0,136,0.0
mesa,17,4556704973082384644,18,0,136,0.0
mesa,17,4556704973082384644,19,0,136,0.0
mesa,17,4556704973082384644,20,0,136,0.0
mesa,17,4556704973082384644,21,0,136,0.0
mesa,17,4556704973082384644,22,0,136,0.0
mesa,17,4556704973082384644,23,0,136,0.0
mesa,17,4556704973082384644,24,0,136,0.0
mesa,17,4556704973082384644,25,0,136,0.0
mesa,17,4556704973082384644,26,0,136,0.0
mesa,17,4556704973082384644,27,0,136,0.0
mesa,17,4556704973082384644,28,0,136,0.0
mesa,17,4556704973082384644,29,0,136,0.0
mesa,17,4556704973082384644,30,0,136,0.0
mesa,17,4556704973082384644,31+,0,136,0.0
mesa,18,8476470079210904413,2,105,123,0.8536585365853658
mesa,18,8476470079210904413,3,13,123,0.10569105691056911
mesa,18,8476470079210904413,4,2,123,0.016260162601626018
mesa,18,8476470079210904413,5,2,123,0.016260162601626018
mesa,18,8476470079210904413,6,1,123,0.008130081300813009
mesa,18,8476470079210904413,7,0,123,0.0
mesa,18,8476470079210904413,8,0,123,0.0
mesa,18,8476470079210904413,9,0,123,0.0
mesa,18,8476470079210904413,10,0,123,0.0
mesa,18,8476470079210904413,11,0,123,0.0
mesa,18,8476470079210904413,12,0,123,0.0
mesa,18,8476470079210904413,13,0,123,0.0
mesa,18,8476470079210904413,14,0,123,0.0
mesa,18,8476470079210904413,15,0,123,0.0
mesa,18,8476470079210904413,16,0,123,0.0
mesa,18,8476470079210904413,17,0,123,0.0
mesa,18,8476470079210904413,18,0,123,0.0
mesa,18,8476470079210904413,19,0,123,0.0
mesa,18,8476470079210904413,20,0,123,0.0
mesa,18,8476470079210904413,21,0,123,0.0
mesa,18,8476470079210904413,22,0,123,0.0
mesa,18,8476470079210904413,23,0,123,0.0
mesa,18,8476470079210904413,24,0,123,0.0
mesa,18,8476470079210904413,25,0,123,0.0
mesa,18,8476470079210904413,26,0,123,0.0
mesa,18,8476470079210904413,27,0,123,0.0
mesa,18,8476470079210904413,28,0,123,0.0
mesa,18,8476470079210904413,29,0,123,0.0
mesa,18,8476470079210904413,30,0,123,0.0
mesa,18,8476470079210904413,31+,0,123,0.0
mesa,19,1454548424982663689,2,123,148,0.831081081081081
mesa,19,1454548424982663689,3,21,148,0.14189189189189189
mesa,19,1454548424982663689,4,0,148,0.0
mesa,19,1454548424982663689,5,2,148,0.013513513513513514
mesa,19,1454548424982663689,6,2,148,0.013513513513513514
mesa,19,1454548424982663689,7,0,148,0.0
mesa,19,1454548424982663689,8,0,148,0.0
mesa,19,1454548424982663689,9,0,148,0.0
mesa,19,1454548424982663689,10,0,148,0.0
mesa,19,1454548424982663689,11,0,148,0.0
mesa,19,1454548424982663689,12,0,148,0.0
mesa,19,1454548424982663689,13,0,148,0.0
mesa,19,1454548424982663689,14,0,148,0.0
mesa,19,1454548424982663689,15,0,148,0.0
mesa,19,1454548424982663689,16,0,148,0.0
mesa,19,1454548424982663689,17,0,148,0.0
mesa,19,1454548424982663689,18,0,148,0.0
mesa,19,1454548424982663689,19,0,148,0.0
mesa,19,1454548424982663689,20,0,148,0.0
mesa,19,1454548424982663689,21,0,148,0.0
mesa,19,1454548424982663689,22,0,148,0.0
mesa,19,1454548424982663689,23,0,148,0.0
mesa,19,1454548424982663689,24,0,148,0.0
mesa,19,1454548424982663689,25,0,148,0.0
mesa,19,1454548424982663689,26,0,148,0.0
mesa,19,1454548424982663689,27,0,148,0.0
mesa,19,1454548424982663689,28,0,148,0.0
mesa,19,1454548424982663689,29,0,148,0.0
mesa,19,1454548424982663689,30,0,148,0.0
mesa,19,1454548424982663689,31+,0,148,0.0
mesa,20,5341495872753715187,2,113,134,0.8432835820895522
mesa,20,5341495872753715187,3,14,134,0.1044776119402985
mesa,20,5341495872753715187,4,3,134,0.022388059701492536
mesa,20,5341495872753715187,5,2,134,0.014925373134328358
mesa,20,5341495872753715187,6,1,134,0.007462686567164179
mesa,20,5341495872753715187,7,0,134,0.0
mesa,20,5341495872753715187,8,0,134,0.0
mesa,20,5341495872753715187,9,0,134,0.0
mesa,20,5341495872753715187,10,0,134,0.0
mesa,20,5341495872753715187,11,0,134,0.0
mesa,20,5341495872753715187,12,0,134,0.0
mesa,20,5341495872753715187,13,1,134,0.007462686567164179
mesa,20,5341495872753715187,14,0,134,0.0
mesa,20,5341495872753715187,15,0,134,0.0
mesa,20,5341495872753715187,16,0,134,0.0
mesa,20,5341495872753715187,17,0,134,0.0
mesa,20,5341495872753715187,18,0,134,0.0
mesa,20,5341495872753715187,19,0,134,0.0
mesa,20,5341495872753715187,20,0,134,0.0
mesa,20,5341495872753715187,21,0,134,0.0
mesa,20,5341495872753715187,22,0,134,0.0
mesa,20,5341495872753715187,23,0,134,0.0
mesa,20,5341495872753715187,24,0,134,0.0
mesa,20,5341495872753715187,25,0,134,0.0
mesa,20,5341495872753715187,26,0,134,0.0
mesa,20,5341495872753715187,27,0,134,0.0
mesa,20,5341495872753715187,28,0,134,0.0
mesa,20,5341495872753715187,29,0,134,0.0
mesa,20,5341495872753715187,30,0,134,0.0
mesa,20,5341495872753715187,31+,0,134,0.0
mesa,21,5443673115960323994,2,112,133,0.8421052631578947
mesa,21,5443673115960323994,3,14,133,0.10526315789473684
mesa,21,5443673115960323994,4,1,133,0.007518796992481203
mesa,21,5443673115960323994,5,2,133,0.015037593984962405
mesa,21,5443673115960323994,6,1,133,0.007518796992481203
mesa,21,5443673115960323994,7,2,133,0.015037593984962405
mesa,21,5443673115960323994,8,0,133,0.0
mesa,21,5443673115960323994,9,0,133,0.0
mesa,21,5443673115960323994,10,0,133,0.0
mesa,21,5443673115960323994,11,0,133,0.0
mesa,21,5443673115960323994,12,1,133,0.007518796992481203
mesa,21,5443673115960323994,13,0,133,0.0
mesa,21,5443673115960323994,14,0,133,0.0
mesa,21,5443673115960323994,15,0,133,0.0
mesa,21,5443673115960323994,16,0,133,0.0
mesa,21,5443673115960323994,17,0,133,0.0
mesa,21,5443673115960323994,18,0,133,0.0
mesa,21,5443673115960323994,19,0,133,0.0
mesa,21,5443673115960323994,20,0,133,0.0
mesa,21,5443673115960323994,21,0,133,0.0
mesa,21,5443673115960323994,22,0,133,0.0
mesa,21,5443673115960323994,23,0,133,0.0
mesa,21,5443673115960323994,24,0,133,0.0
mesa,21,5443673115960323994,25,0,133,0.0
mesa,21,5443673115960323994,26,0,133,0.0
mesa,21,5443673115960323994,27,0,133,0.0
mesa,21,5443673115960323994,28,0,133,0.0
mesa,21,5443673115960323994,29,0,133,0.0
mesa,21,5443673115960323994,30,0,133,0.0
mesa,21,5443673115960323994,31+,0,133,0.0
mesa,22,3595548649576362892,2,106,137,0.7737226277372263
mesa,22,3595548649576362892,3,25,137,0.18248175182481752
mesa,22,3595548649576362892,4,1,137,0.0072992700729927005
mesa,22,3595548649576362892,5,3,137,0.021897810218978103
mesa,22,3595548649576362892,6,0,137,0.0
mesa,22,3595548649576362892,7,1,137,0.0072992700729927005
mesa,22,3595548649576362892,8,0,137,0.0
mesa,22,3595548649576362892,9,0,137,0.0
mesa,22,3595548649576362892,10,0,137,0.0
mesa,22,3595548649576362892,11,1,137,0.0072992700729927005
mesa,22,3595548649576362892,12,0,137,0.0
mesa,22,3595548649576362892,13,0,137,0.0
mesa,22,3595548649576362892,14,0,137,0.0
mesa,22,3595548649576362892,15,0,137,0.0
mesa,22,3595548649576362892,16,0,137,0.0
mesa,22,3595548649576362892,17,0,137,0.0
mesa,22,3595548649576362892,18,0,137,0.0
mesa,22,3595548649576362892,19,0,137,0.0
mesa,22,3595548649576362892,20,0,137,0.0
mesa,22,3595548649576362892,21,0,137,0.0
mesa,22,3595548649576362892,22,0,137,0.0
mesa,22,3595548649576362892,23,0,137,0.0
mesa,22,3595548649576362892,24,0,137,0.0
mesa,22,3595548649576362892,25,0,137,0.0
mesa,22,3595548649576362892,26,0,137,0.0
mesa,22,3595548649576362892,27,0,137,0.0
mesa,22,3595548649576362892,28,0,137,0.0
mesa,22,3595548649576362892,29,0,137,0.0
mesa,22,3595548649576362892,30,0,137,0.0
mesa,22,3595548649576362892,31+,0,137,0.0
mesa,23,9078909957676491917,2,101,122,0.8278688524590164
mesa,23,9078909957676491917,3,18,122,0.14754098360655737
mesa,23,9078909957676491917,4,1,122,0.00819672131147541
mesa,23,9078909957676491917,5,2,122,0.01639344262295082
mesa,23,9078909957676491917,6,0,122,0.0
mesa,23,9078909957676491917,7,0,122,0.0
mesa,23,9078909957676491917,8,0,122,0.0
mesa,23,9078909957676491917,9,0,122,0.0
mesa,23,9078909957676491917,10,0,122,0.0
mesa,23,9078909957676491917,11,0,122,0.0
mesa,23,9078909957676491917,12,0,122,0.0
mesa,23,9078909957676491917,13,0,122,0.0
mesa,23,9078909957676491917,14,0,122,0.0
mesa,23,9078909957676491917,15,0,122,0.0
mesa,23,9078909957676491917,16,0,122,0.0
mesa,23,9078909957676491917,17,0,122,0.0
mesa,23,9078909957676491917,18,0,122,0.0
mesa,23,9078909957676491917,19,0,122,0.0
mesa,23,9078909957676491917,20,0,122,0.0
mesa,23,9078909957676491917,21,0,122,0.0
mesa,23,9078909957676491917,22,0,122,0.0
mesa,23,9078909957676491917,23,0,122,0.0
mesa,23,9078909957676491917,24,0,122,0.0
mesa,23,9078909957676491917,25,0,122,0.0
mesa,23,9078909957676491917,26,0,122,0.0
mesa,23,9078909957676491917,27,0,122,0.0
mesa,23,9078909957676491917,28,0,122,0.0
mesa,23,9078909957676491917,29,0,122,0.0
mesa,23,9078909957676491917,30,0,122,0.0
mesa,23,9078909957676491917,31+,0,122,0.0
mesa,24,8598463949376142235,2,101,122,0.8278688524590164
mesa,24,8598463949376142235,3,14,122,0.11475409836065574
mesa,24,8598463949376142235,4,4,122,0.03278688524590164
mesa,24,8598463949376142235,5,1,122,0.00819672131147541
mesa,24,8598463949376142235,6,2,122,0.01639344262295082
mesa,24,8598463949376142235,7,0,122,0.0
mesa,24,8598463949376142235,8,0,122,0.0
mesa,24,8598463949376142235,9,0,122,0.0
mesa,24,8598463949376142235,10,0,122,0.0
mesa,24,8598463949376142235,11,0,122,0.0
mesa,24,8598463949376142235,12,0,122,0.0
mesa,24,8598463949376142235,13,0,122,0.0
mesa,24,8598463949376142235,14,0,122,0.0
mesa,24,8598463949376142235,15,0,122,0.0
mesa,24,8598463949376142235,16,0,122,0.0
mesa,24,8598463949376142235,17,0,122,0.0
mesa,24,8598463949376142235,18,0,122,0.0
mesa,24,8598463949376142235,19,0,122,0.0
mesa,24,8598463949376142235,20,0,122,0.0
mesa,24,8598463949376142235,21,0,122,0.0
mesa,24,8598463949376142235,22,0,122,0.0
mesa,24,8598463949376142235,23,0,122,0.0
mesa,24,8598463949376142235,24,0,122,0.0
mesa,24,8598463949376142235,25,0,122,0.0
mesa,24,8598463949376142235,26,0,122,0.0
mesa,24,8598463949376142235,27,0,122,0.0
mesa,24,8598463949376142235,28,0,122,0.0
mesa,24,8598463949376142235,29,0,122,0.0
mesa,24,8598463949376142235,30,0,122,0.0
mesa,24,8598463949376142235,31+,0,122,0.0
mesa,25,3518244239738277620,2,57,61,0.9344262295081968
mesa,25,3518244239738277620,3,2,61,0.03278688524590164
mesa,25,3518244239738277620,4,1,61,0.01639344262295082
mesa,25,3518244239738277620,5,0,61,0.0
mesa,25,3518244239738277620,6,0,61,0.0
mesa,25,3518244239738277620,7,0,61,0.0
mesa,25,3518244239738277620,8,0,61,0.0
mesa,25,3518244239738277620,9,0,61,0.0
mesa,25,3518244239738277620,10,0,61,0.0
mesa,25,3518244239738277620,11,0,61,0.0
mesa,25,3518244239738277620,12,0,61,0.0
mesa,25,3518244239738277620,13,0,61,0.0
mesa,25,3518244239738277620,14,0,61,0.0
mesa,25,3518244239738277620,15,0,61,0.0
mesa,25,3518244239738277620,16,1,61,0.01639344262295082
mesa,25,3518244239738277620,17,0,61,0.0
mesa,25,3518244239738277620,18,0,61,0.0
mesa,25,3518244239738277620,19,0,61,0.0
mesa,25,3518244239738277620,20,0,61,0.0
mesa,25,3518244239738277620,21,0,61,0.0
mesa,25,3518244239738277620,22,0,61,0.0
mesa,25,3518244239738277620,23,0,61,0.0
mesa,25,3518244239738277620,24,0,61,0.0
mesa,25,3518244239738277620,25,0,61,0.0
mesa,25,3518244239738277620,26,0,61,0.0
mesa,25,3518244239738277620,27,0,61,0.0
mesa,25,3518244239738277620,28,0,61,0.0
mesa,25,3518244239738277620,29,0,61,0.0
mesa,25,3518244239738277620,30,0,61,0.0
mesa,25,3518244239738277620,31+,0,61,0.0
mesa,26,2395098970302324274,2,118,145,0.8137931034482758
mesa,26,2395098970302324274,3,19,145,0.1310344827586207
mesa,26,2395098970302324274,4,3,145,0.020689655172413793
mesa,26,2395098970302324274,5,3,145,0.020689655172413793
mesa,26,2395098970302324274,6,2,145,0.013793103448275862
mesa,26,2395098970302324274,7,0,145,0.0
mesa,26,2395098970302324274,8,0,145,0.0
mesa,26,2395098970302324274,9,0,145,0.0
mesa,26,2395098970302324274,10,0,145,0.0
mesa,26,2395098970302324274,11,0,145,0.0
mesa,26,2395098970302324274,12,0,145,0.0
mesa,26,2395098970302324274,13,0,145,0.0
mesa,26,2395098970302324274,14,0,145,0.0
mesa,26,2395098970302324274,15,0,145,0.0
mesa,26,2395098970302324274,16,0,145,0.0
mesa,26,2395098970302324274,17,0,145,0.0
mesa,26,2395098970302324274,18,0,145,0.0
mesa,26,2395098970302324274,19,0,145,0.0
mesa,26,2395098970302324274,20,0,145,0.0
mesa,26,2395098970302324274,21,0,145,0.0
mesa,26,2395098970302324274,22,0,145,0.0
mesa,26,2395098970302324274,23,0,145,0.0
mesa,26,2395098970302324274,24,0,145,0.0
mesa,26,2395098970302324274,25,0,145,0.0
mesa,26,2395098970302324274,26,0,145,0.0
mesa,26,2395098970302324274,27,0,145,0.0
mesa,26,2395098970302324274,28,0,145,0.0
mesa,26,2395098970302324274,29,0,145,0.0
mesa,26,2395098970302324274,30,0,145,0.0
mesa,26,2395098970302324274,31+,0,145,0.0
mesa,27,8248253095957417848,2,92,100,0.92
mesa,27,8248253095957417848,3,6,100,0.06
mesa,27,8248253095957417848,4,1,100,0.01
mesa,27,8248253095957417848,5,1,100,0.01
mesa,27,8248253095957417848,6,0,100,0.0
mesa,27,8248253095957417848,7,0,100,0.0
mesa,27,8248253095957417848,8,0,100,0.0
mesa,27,8248253095957417848,9,0,100,0.0
mesa,27,8248253095957417848,10,0,100,0.0
mesa,27,8248253095957417848,11,0,100,0.0
mesa,27,8248253095957417848,12,0,100,0.0
mesa,27,8248253095957417848,13,0,100,0.0
mesa,27,8248253095957417848,14,0,100,0.0
mesa,27,8248253095957417848,15,0,100,0.0
mesa,27,8248253095957417848,16,0,100,0.0
mesa,27,8248253095957417848,17,0,100,0.0
mesa,27,8248253095957417848,18,0,100,0.0
mesa,27,8248253095957417848,19,0,100,0.0
mesa,27,8248253095957417848,20,0,100,0.0
mesa,27,8248253095957417848,21,0,100,0.0
mesa,27,8248253095957417848,22,0,100,0.0
mesa,27,8248253095957417848,23,0,100,0.0
mesa,27,8248253095957417848,24,0,100,0.0
mesa,27,8248253095957417848,25,0,100,0.0
mesa,27,8248253095957417848,26,0,100,0.0
mesa,27,8248253095957417848,27,0,100,0.0
mesa,27,8248253095957417848,28,0,100,0.0
mesa,27,8248253095957417848,29,0,100,0.0
mesa,27,8248253095957417848,30,0,100,0.0
mesa,27,8248253095957417848,31+,0,100,0.0
mesa,28,2525409785526286404,2,103,133,0.7744360902255639
mesa,28,2525409785526286404,3,20,133,0.15037593984962405
mesa,28,2525409785526286404,4,4,133,0.03007518796992481
mesa,28,2525409785526286404,5,4,133,0.03007518796992481
mesa,28,2525409785526286404,6,0,133,0.0
mesa,28,2525409785526286404,7,0,133,0.0
mesa,28,2525409785526286404,8,1,133,0.007518796992481203
mesa,28,2525409785526286404,9,0,133,0.0
mesa,28,2525409785526286404,10,0,133,0.0
mesa,28,2525409785526286404,11,0,133,0.0
mesa,28,2525409785526286404,12,1,133,0.007518796992481203
mesa,28,2525409785526286404,13,0,133,0.0
mesa,28,2525409785526286404,14,0,133,0.0
mesa,28,2525409785526286404,15,0,133,0.0
mesa,28,2525409785526286404,16,0,133,0.0
mesa,28,2525409785526286404,17,0,133,0.0
mesa,28,2525409785526286404,18,0,133,0.0
mesa,28,2525409785526286404,19,0,133,0.0
mesa,28,2525409785526286404,20,0,133,0.0
mesa,28,2525409785526286404,21,0,133,0.0
mesa,28,2525409785526286404,22,0,133,0.0
mesa,28,2525409785526286404,23,0,133,0.0
mesa,28,2525409785526286404,24,0,133,0.0
mesa,28,2525409785526286404,25,0,133,0.0
mesa,28,2525409785526286404,26,0,133,0.0
mesa,28,2525409785526286404,27,0,133,0.0
mesa,28,2525409785526286404,28,0,133,0.0
mesa,28,2525409785526286404,29,0,133,0.0
mesa,28,2525409785526286404,30,0,133,0.0
mesa,28,2525409785526286404,31+,0,133,0.0
mesa,29,1493860678497262181,2,114,136,0.8382352941176471
mesa,29,1493860678497262181,3,16,136,0.11764705882352941
mesa,29,1493860678497262181,4,4,136,0.029411764705882353
mesa,29,1493860678497262181,5,0,136,0.0
mesa,29,1493860678497262181,6,1,136,0.007352941176470588
mesa,29,1493860678497262181,7,0,136,0.0
mesa,29,1493860678497262181,8,0,136,0.0
mesa,29,1493860678497262181,9,0,136,0.0
mesa,29,1493860678497262181,10,0,136,0.0
mesa,29,1493860678497262181,11,0,136,0.0
mesa,29,1493860678497262181,12,0,136,0.0
mesa,29,1493860678497262181,13,0,136,0.0
mesa,29,1493860678497262181,14,1,136,0.007352941176470588
mesa,29,1493860678497262181,15,0,136,0.0
mesa,29,1493860678497262181,16,0,136,0.0
mesa,29,1493860678497262181,17,0,136,0.0
mesa,29,1493860678497262181,18,0,136,0.0
mesa,29,1493860678497262181,19,0,136,0.0
mesa,29,1493860678497262181,20,0,136,0.0
mesa,29,1493860678497262181,21,0,136,0.0
mesa,29,1493860678497262181,22,0,136,0.0
mesa,29,1493860678497262181,23,0,136,0.0
mesa,29,1493860678497262181,24,0,136,0.0
mesa,29,1493860678497262181,25,0,136,0.0
mesa,29,1493860678497262181,26,0,136,0.0
mesa,29,1493860678497262181,27,0,136,0.0
mesa,29,1493860678497262181,28,0,136,0.0
mesa,29,1493860678497262181,29,0,136,0.0
mesa,29,1493860678497262181,30,0,136,0.0
mesa,29,1493860678497262181,31+,0,136,0.0
mesa,30,6206361787397998430,2,105,129,0.813953488372093
mesa,30,6206361787397998430,3,16,129,0.12403100775193798
mesa,30,6206361787397998430,4,3,129,0.023255813953488372
mesa,30,6206361787397998430,5,3,129,0.023255813953488372
mesa,30,6206361787397998430,6,2,129,0.015503875968992248
mesa,30,6206361787397998430,7,0,129,0.0
mesa,30,6206361787397998430,8,0,129,0.0
mesa,30,6206361787397998430,9,0,129,0.0
mesa,30,6206361787397998430,10,0,129,0.0
mesa,30,6206361787397998430,11,0,129,0.0
mesa,30,6206361787397998430,12,0,129,0.0
mesa,30,6206361787397998430,13,0,129,0.0
mesa,30,6206361787397998430,14,0,129,0.0
mesa,30,6206361787397998430,15,0,129,0.0
mesa,30,6206361787397998430,16,0,129,0.0
mesa,30,6206361787397998430,17,0,129,0.0
mesa,30,6206361787397998430,18,0,129,0.0
mesa,30,6206361787397998430,19,0,129,0.0
mesa,30,6206361787397998430,20,0,129,0.0
mesa,30,6206361787397998430,21,0,129,0.0
mesa,30,6206361787397998430,22,0,129,0.0
mesa,30,6206361787397998430,23,0,129,0.0
mesa,30,6206361787397998430,24,0,129,0.0
mesa,30,6206361787397998430,25,0,129,0.0
mesa,30,6206361787397998430,26,0,129,0.0
mesa,30,6206361787397998430,27,0,129,0.0
mesa,30,6206361787397998430,28,0,129,0.0
mesa,30,6206361787397998430,29,0,129,0.0
mesa,30,6206361787397998430,30,0,129,0.0
mesa,30,6206361787397998430,31+,0,129,0.0
